Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
36696,2023-03-10 00:00:00,2024-07-17 00:00:00,3.1,393.26,569.0,1152.0,0.0,7.0,0.0,920.0
36697,2023-03-10 01:00:00,2024-07-17 00:00:00,3.1,384.38,521.0,1085.0,0.0,7.0,0.0,908.0
36698,2023-03-10 02:00:00,2024-07-17 00:00:00,3.1,393.29,510.0,1101.0,0.0,7.0,0.0,841.0
36699,2023-03-10 03:00:00,2024-07-17 00:00:00,3.1,400.75,511.0,1118.0,0.0,10.0,0.0,796.0
36700,2023-03-10 04:00:00,2024-07-17 00:00:00,3.1,396.74,512.0,1247.0,0.0,108.0,1.0,758.0
36701,2023-03-10 05:00:00,2024-07-17 00:00:00,3.1,374.48,542.0,1512.0,0.0,170.0,172.0,825.0
36702,2023-03-10 06:00:00,2024-07-17 00:00:00,3.1,352.09,781.0,1446.0,0.0,184.0,672.0,874.0
36703,2023-03-10 07:00:00,2024-07-17 00:00:00,3.1,303.44,623.0,1469.0,0.0,154.0,1192.0,837.0
36704,2023-03-10 08:00:00,2024-07-17 00:00:00,3.1,253.56,600.0,1126.0,0.0,176.0,1576.0,977.0
36705,2023-03-10 09:00:00,2024-07-17 00:00:00,3.1,209.86,588.0,823.0,0.0,106.0,1816.0,1359.0
36706,2023-03-10 10:00:00,2024-07-17 00:00:00,3.1,191.52,576.0,818.0,0.0,76.0,1963.0,1694.0
36707,2023-03-10 11:00:00,2024-07-17 00:00:00,3.1,168.7,581.0,579.0,0.0,96.0,1911.0,1992.0
36708,2023-03-10 12:00:00,2024-07-17 00:00:00,3.1,181.47,576.0,683.0,0.0,114.0,1628.0,1985.0
36709,2023-03-10 13:00:00,2024-07-17 00:00:00,3.1,190.49,588.0,689.0,0.0,147.0,1132.0,2158.0
36710,2023-03-10 14:00:00,2024-07-17 00:00:00,3.1,229.4,782.0,751.0,0.0,146.0,704.0,2279.0
36711,2023-03-10 15:00:00,2024-07-17 00:00:00,3.1,226.39,695.0,751.0,0.0,128.0,277.0,2481.0
36712,2023-03-10 16:00:00,2024-07-17 00:00:00,3.1,241.72,799.0,766.0,0.0,196.0,14.0,2630.0
36713,2023-03-10 17:00:00,2024-07-17 00:00:00,3.1,243.28,803.0,812.0,0.0,245.0,0.0,2625.0
36714,2023-03-10 18:00:00,2024-07-17 00:00:00,3.1,236.2,807.0,779.0,0.0,311.0,0.0,2677.0
36715,2023-03-10 19:00:00,2024-07-17 00:00:00,3.1,234.8,809.0,746.0,0.0,172.0,0.0,2804.0
36716,2023-03-10 20:00:00,2024-07-17 00:00:00,3.1,235.87,805.0,737.0,0.0,69.0,0.0,2859.0
36717,2023-03-10 21:00:00,2024-07-17 00:00:00,3.1,241.12,765.0,793.0,0.0,34.0,0.0,2750.0
36718,2023-03-10 22:00:00,2024-07-17 00:00:00,3.1,227.91,654.0,750.0,0.0,28.0,0.0,2665.0
36719,2023-03-10 23:00:00,2024-07-17 00:00:00,3.1,211.63,515.0,760.0,0.0,15.0,0.0,2602.0
