UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-19 00:00:00,666.0,916.0,0.0,25.0,0.0,1729.0
2023-12-19 01:00:00,660.0,924.0,0.0,26.0,0.0,1623.0
2023-12-19 02:00:00,661.0,992.0,0.0,27.0,0.0,1487.0
2023-12-19 03:00:00,685.0,974.0,0.0,27.0,0.0,1471.0
2023-12-19 04:00:00,834.0,1247.0,0.0,449.0,0.0,1552.0
2023-12-19 05:00:00,963.0,1714.0,0.0,866.0,10.0,1568.0
2023-12-19 06:00:00,963.0,1707.0,0.0,997.0,588.0,1506.0
2023-12-19 07:00:00,955.0,1730.0,0.0,907.0,1992.0,1387.0
2023-12-19 08:00:00,910.0,1548.0,0.0,673.0,3015.0,1152.0
2023-12-19 09:00:00,734.0,1462.0,0.0,344.0,3529.0,1002.0
2023-12-19 10:00:00,686.0,1435.0,0.0,282.0,3663.0,894.0
2023-12-19 11:00:00,659.0,1451.0,0.0,327.0,3476.0,709.0
2023-12-19 12:00:00,659.0,1416.0,0.0,320.0,2920.0,633.0
2023-12-19 13:00:00,667.0,2096.0,0.0,530.0,1809.0,621.0
2023-12-19 14:00:00,766.0,2842.0,0.0,1048.0,440.0,588.0
2023-12-19 15:00:00,936.0,3647.0,0.0,1241.0,3.0,525.0
2023-12-19 16:00:00,1034.0,3734.0,0.0,1347.0,1.0,504.0
2023-12-19 17:00:00,1066.0,3633.0,0.0,1371.0,0.0,509.0
2023-12-19 18:00:00,1088.0,3696.0,0.0,1401.0,0.0,501.0
2023-12-19 19:00:00,886.0,3556.0,0.0,1463.0,0.0,475.0
2023-12-19 20:00:00,730.0,3508.0,0.0,1137.0,0.0,473.0
2023-12-19 21:00:00,655.0,3017.0,0.0,672.0,0.0,431.0
2023-12-19 22:00:00,669.0,2504.0,0.0,465.0,0.0,345.0
2023-12-19 23:00:00,674.0,2467.0,0.0,144.0,0.0,254.0
