UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-02-23 00:00:00,964.0,1099.0,0.0,43.0,0.0,132.0
2023-02-23 01:00:00,954.0,1079.0,0.0,48.0,0.0,125.0
2023-02-23 02:00:00,949.0,1080.0,0.0,63.0,0.0,100.0
2023-02-23 03:00:00,971.0,1041.0,0.0,50.0,0.0,75.0
2023-02-23 04:00:00,992.0,1353.0,0.0,214.0,0.0,54.0
2023-02-23 05:00:00,1006.0,1816.0,0.0,308.0,97.0,39.0
2023-02-23 06:00:00,1006.0,2476.0,0.0,202.0,840.0,31.0
2023-02-23 07:00:00,1009.0,2444.0,0.0,131.0,1772.0,29.0
2023-02-23 08:00:00,1001.0,2113.0,0.0,92.0,2534.0,37.0
2023-02-23 09:00:00,1008.0,2083.0,0.0,70.0,3054.0,41.0
2023-02-23 10:00:00,989.0,1860.0,0.0,69.0,3280.0,58.0
2023-02-23 11:00:00,1012.0,1531.0,0.0,93.0,3239.0,69.0
2023-02-23 12:00:00,1011.0,1473.0,0.0,93.0,2903.0,79.0
2023-02-23 13:00:00,1053.0,1584.0,0.0,134.0,2226.0,90.0
2023-02-23 14:00:00,1121.0,1848.0,0.0,126.0,1200.0,88.0
2023-02-23 15:00:00,1195.0,2238.0,0.0,218.0,308.0,91.0
2023-02-23 16:00:00,1227.0,2359.0,0.0,396.0,6.0,121.0
2023-02-23 17:00:00,1246.0,2448.0,0.0,568.0,0.0,109.0
2023-02-23 18:00:00,1248.0,2479.0,0.0,520.0,0.0,125.0
2023-02-23 19:00:00,1261.0,2401.0,0.0,417.0,0.0,130.0
2023-02-23 20:00:00,1257.0,2232.0,0.0,179.0,0.0,122.0
2023-02-23 21:00:00,1218.0,1952.0,0.0,51.0,0.0,132.0
2023-02-23 22:00:00,1066.0,1635.0,0.0,43.0,0.0,130.0
2023-02-23 23:00:00,978.0,1502.0,0.0,32.0,0.0,128.0
