UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-11-05 00:00:00,188.0,618.0,0.0,3.0,0.0,1324.0
2023-11-05 01:00:00,188.0,620.0,0.0,3.0,0.0,1308.0
2023-11-05 02:00:00,191.0,618.0,0.0,3.0,0.0,1283.0
2023-11-05 03:00:00,190.0,621.0,0.0,3.0,0.0,1245.0
2023-11-05 04:00:00,188.0,619.0,0.0,36.0,0.0,1383.0
2023-11-05 05:00:00,186.0,622.0,0.0,29.0,221.0,1446.0
2023-11-05 06:00:00,181.0,626.0,0.0,28.0,1152.0,1125.0
2023-11-05 07:00:00,185.0,626.0,0.0,4.0,2307.0,911.0
2023-11-05 08:00:00,187.0,649.0,0.0,21.0,2938.0,1196.0
2023-11-05 09:00:00,185.0,526.0,0.0,34.0,3185.0,1458.0
2023-11-05 10:00:00,181.0,429.0,0.0,33.0,3190.0,1654.0
2023-11-05 11:00:00,184.0,466.0,0.0,27.0,2885.0,1829.0
2023-11-05 12:00:00,186.0,425.0,0.0,4.0,2531.0,2194.0
2023-11-05 13:00:00,182.0,480.0,0.0,3.0,1688.0,1917.0
2023-11-05 14:00:00,183.0,443.0,0.0,3.0,570.0,2234.0
2023-11-05 15:00:00,188.0,579.0,0.0,23.0,16.0,2489.0
2023-11-05 16:00:00,336.0,674.0,0.0,96.0,0.0,2458.0
2023-11-05 17:00:00,500.0,687.0,0.0,130.0,0.0,2502.0
2023-11-05 18:00:00,531.0,602.0,0.0,139.0,0.0,2461.0
2023-11-05 19:00:00,480.0,594.0,0.0,77.0,0.0,2325.0
2023-11-05 20:00:00,479.0,571.0,0.0,57.0,0.0,2299.0
2023-11-05 21:00:00,480.0,429.0,0.0,3.0,0.0,2315.0
2023-11-05 22:00:00,483.0,436.0,0.0,3.0,0.0,2230.0
2023-11-05 23:00:00,483.0,431.0,0.0,3.0,0.0,2065.0
