UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-11-21 00:00:00,1136.0,12884.0,24164.0,112.0,14492.0,116.0,48192.0,1908.0,0.0,356.0
2023-11-21 01:00:00,1136.0,11796.0,24176.0,112.0,12836.0,120.0,48996.0,1916.0,0.0,356.0
2023-11-21 02:00:00,1136.0,11056.0,24176.0,112.0,12084.0,128.0,49764.0,1892.0,0.0,348.0
2023-11-21 03:00:00,1136.0,11132.0,24164.0,112.0,12220.0,124.0,50288.0,1892.0,0.0,340.0
2023-11-21 04:00:00,1152.0,12568.0,24160.0,112.0,12976.0,128.0,48408.0,1908.0,0.0,340.0
2023-11-21 05:00:00,1148.0,14592.0,24164.0,112.0,13536.0,124.0,47892.0,1916.0,0.0,324.0
2023-11-21 06:00:00,1156.0,17108.0,24160.0,112.0,17432.0,180.0,47904.0,1888.0,0.0,336.0
2023-11-21 07:00:00,1160.0,16288.0,24176.0,112.0,21408.0,1532.0,48276.0,1864.0,0.0,340.0
2023-11-21 08:00:00,1204.0,14920.0,24172.0,112.0,17312.0,16096.0,47196.0,1848.0,0.0,324.0
2023-11-21 09:00:00,1396.0,11792.0,24184.0,112.0,15436.0,32504.0,45580.0,1816.0,0.0,320.0
2023-11-21 10:00:00,1604.0,9552.0,24192.0,108.0,13836.0,37888.0,47704.0,1788.0,0.0,316.0
2023-11-21 11:00:00,1824.0,8384.0,24192.0,96.0,12060.0,40884.0,50256.0,1720.0,0.0,320.0
2023-11-21 12:00:00,1952.0,8296.0,24192.0,112.0,11908.0,41484.0,52700.0,1660.0,0.0,336.0
2023-11-21 13:00:00,2032.0,8704.0,24196.0,100.0,11084.0,40896.0,52568.0,1636.0,0.0,324.0
2023-11-21 14:00:00,1916.0,9428.0,24192.0,100.0,11644.0,38876.0,53204.0,1612.0,0.0,320.0
2023-11-21 15:00:00,1704.0,13028.0,24192.0,100.0,12772.0,29988.0,57132.0,1704.0,0.0,348.0
2023-11-21 16:00:00,1512.0,18472.0,24192.0,108.0,16100.0,11112.0,59332.0,1760.0,0.0,352.0
2023-11-21 17:00:00,1324.0,22296.0,24192.0,96.0,21504.0,940.0,60776.0,1756.0,0.0,380.0
2023-11-21 18:00:00,1205.3333333333333,20826.666666666668,24192.0,106.66666666666669,23968.0,261.3333333333333,62069.333333333336,1818.6666666666667,0.0,384.0
2023-11-21 19:00:00,1088.0,20176.0,24181.33333333333,106.66666666666669,23280.0,122.66666666666669,62224.0,1813.3333333333333,0.0,384.0
2023-11-21 20:00:00,1028.0,20020.0,24180.0,112.0,21904.0,96.0,61864.0,1812.0,0.0,396.0
2023-11-21 21:00:00,1024.0,17968.0,24192.0,100.0,17060.0,80.0,62740.0,1844.0,0.0,380.0
2023-11-21 22:00:00,1016.0,14036.0,24200.0,104.0,15408.0,80.0,62648.0,1824.0,0.0,372.0
2023-11-21 23:00:00,1028.0,11920.0,24200.0,96.0,14044.0,80.0,59164.0,1692.0,0.0,352.0
