Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
40440,2023-08-13 00:00:00,2024-07-17 00:00:00,3.1,346.1,3337.0,7366.0,1892.0,0.0,4.0,16138.0,1895.0,10228.0
40441,2023-08-13 01:00:00,2024-07-17 00:00:00,3.1,351.47,2991.0,7279.0,1892.0,0.0,4.0,14541.0,1901.0,9800.0
40442,2023-08-13 02:00:00,2024-07-17 00:00:00,3.1,351.82,2691.0,7073.0,1892.0,0.0,4.0,13807.0,1892.0,9602.0
40443,2023-08-13 03:00:00,2024-07-17 00:00:00,3.1,351.86,2709.0,6147.0,1892.0,0.0,4.0,12737.0,1905.0,8906.0
40444,2023-08-13 04:00:00,2024-07-17 00:00:00,3.1,376.48,2950.0,5974.0,1892.0,0.0,34.0,11059.0,1922.0,9389.0
40445,2023-08-13 05:00:00,2024-07-17 00:00:00,3.1,414.0,2978.0,5627.0,1892.0,0.0,191.0,9534.0,1900.0,11840.0
40446,2023-08-13 06:00:00,2024-07-17 00:00:00,3.1,459.59,2710.0,5347.0,1892.0,0.0,507.0,8852.0,1887.0,17977.0
40447,2023-08-13 07:00:00,2024-07-17 00:00:00,3.1,493.87,2154.0,5202.0,1892.0,0.0,591.0,8274.0,1851.0,24152.0
40448,2023-08-13 08:00:00,2024-07-17 00:00:00,3.1,511.71,2078.0,5371.0,1892.0,0.0,981.0,8609.0,1836.0,30309.0
40449,2023-08-13 09:00:00,2024-07-17 00:00:00,3.1,525.07,2075.0,5400.0,1892.0,0.0,903.0,8645.0,1806.0,34062.0
40450,2023-08-13 10:00:00,2024-07-17 00:00:00,3.1,533.64,2080.0,5248.0,1892.0,0.0,723.0,8129.0,1815.0,34705.0
40451,2023-08-13 11:00:00,2024-07-17 00:00:00,3.1,539.7,2239.0,6044.0,1892.0,0.0,570.0,7481.0,1817.0,34132.0
40452,2023-08-13 12:00:00,2024-07-17 00:00:00,3.1,536.48,2584.0,5618.0,1892.0,0.0,687.0,7373.0,1812.0,32339.0
40453,2023-08-13 13:00:00,2024-07-17 00:00:00,3.1,520.3,2613.0,5996.0,1892.0,0.0,697.0,7756.0,1788.0,28718.0
40454,2023-08-13 14:00:00,2024-07-17 00:00:00,3.1,507.86,2620.0,5989.0,1892.0,0.0,564.0,8074.0,1816.0,26047.0
40455,2023-08-13 15:00:00,2024-07-17 00:00:00,3.1,490.65,3187.0,7110.0,1892.0,0.0,386.0,9116.0,1813.0,23298.0
40456,2023-08-13 16:00:00,2024-07-17 00:00:00,3.1,483.78,4165.0,12535.0,1892.0,0.0,335.0,8499.0,1817.0,18687.0
40457,2023-08-13 17:00:00,2024-07-17 00:00:00,3.1,478.85,4829.0,18913.0,1890.0,0.0,95.0,7627.0,1835.0,13973.0
40458,2023-08-13 18:00:00,2024-07-17 00:00:00,3.1,472.79,5352.0,22174.0,1890.0,0.0,26.0,7298.0,1846.0,10829.0
40459,2023-08-13 19:00:00,2024-07-17 00:00:00,3.1,487.39,5501.0,23639.0,1888.0,0.0,4.0,6114.0,1879.0,11307.0
40460,2023-08-13 20:00:00,2024-07-17 00:00:00,3.1,489.03,5748.0,23486.0,1888.0,0.0,4.0,6013.0,1880.0,11085.0
40461,2023-08-13 21:00:00,2024-07-17 00:00:00,3.1,480.18,5514.0,23253.0,1888.0,0.0,4.0,6123.0,1824.0,9612.0
40462,2023-08-13 22:00:00,2024-07-17 00:00:00,3.1,457.44,4572.0,20233.0,1891.0,0.0,4.0,6696.0,1812.0,7952.0
40463,2023-08-13 23:00:00,2024-07-17 00:00:00,3.1,447.55,4012.0,18429.0,1892.0,0.0,4.0,6891.0,1752.0,7679.0
