Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
43392,2023-12-14 00:00:00,2024-07-17 00:00:00,3.1,359.66,7837.0,11440.0,1928.0,0.0,4.0,10899.0,1405.0,8657.0
43393,2023-12-14 01:00:00,2024-07-17 00:00:00,3.1,376.39,7648.0,11718.0,1928.0,0.0,4.0,8650.0,1296.0,8115.0
43394,2023-12-14 02:00:00,2024-07-17 00:00:00,3.1,385.97,7363.0,10687.0,1929.0,0.0,4.0,7061.0,1274.0,7300.0
43395,2023-12-14 03:00:00,2024-07-17 00:00:00,3.1,418.07,8368.0,12984.0,1928.0,0.0,4.0,4721.0,1274.0,6862.0
43396,2023-12-14 04:00:00,2024-07-17 00:00:00,3.1,447.67,10468.0,17117.0,1928.0,0.0,4.0,3009.0,1299.0,6702.0
43397,2023-12-14 05:00:00,2024-07-17 00:00:00,3.1,454.96,12242.0,25003.0,1928.0,0.0,4.0,2362.0,1263.0,7649.0
43398,2023-12-14 06:00:00,2024-07-17 00:00:00,3.1,456.43,12976.0,32466.0,1925.0,0.0,4.0,1934.0,1238.0,10081.0
43399,2023-12-14 07:00:00,2024-07-17 00:00:00,3.1,462.75,14193.0,32995.0,1924.0,0.0,4.0,1861.0,1247.0,10437.0
43400,2023-12-14 08:00:00,2024-07-17 00:00:00,3.1,464.67,14090.0,33113.0,1924.0,0.0,24.0,1543.0,1265.0,10726.0
43401,2023-12-14 09:00:00,2024-07-17 00:00:00,3.1,463.59,13923.0,33047.0,1924.0,0.0,77.0,1738.0,1255.0,11500.0
43402,2023-12-14 10:00:00,2024-07-17 00:00:00,3.1,461.86,14086.0,33560.0,1925.0,0.0,146.0,2227.0,1268.0,12852.0
43403,2023-12-14 11:00:00,2024-07-17 00:00:00,3.1,460.85,13960.0,33384.0,1928.0,0.0,160.0,2285.0,1291.0,12854.0
43404,2023-12-14 12:00:00,2024-07-17 00:00:00,3.1,457.93,13628.0,33585.0,1928.0,0.0,155.0,2210.0,1306.0,11965.0
43405,2023-12-14 13:00:00,2024-07-17 00:00:00,3.1,456.56,14106.0,33580.0,1928.0,0.0,126.0,2582.0,1271.0,11172.0
43406,2023-12-14 14:00:00,2024-07-17 00:00:00,3.1,451.21,13936.0,33596.0,1928.0,0.0,64.0,3171.0,1237.0,10603.0
43407,2023-12-14 15:00:00,2024-07-17 00:00:00,3.1,449.89,13870.0,34704.0,1928.0,0.0,9.0,3540.0,1244.0,11949.0
43408,2023-12-14 16:00:00,2024-07-17 00:00:00,3.1,441.81,13183.0,34518.0,1928.0,0.0,4.0,4772.0,1250.0,13501.0
43409,2023-12-14 17:00:00,2024-07-17 00:00:00,3.1,434.82,12728.0,34374.0,1928.0,0.0,4.0,5705.0,1260.0,13966.0
43410,2023-12-14 18:00:00,2024-07-17 00:00:00,3.1,430.76,12766.0,33976.0,1928.0,0.0,4.0,6384.0,1292.0,13866.0
43411,2023-12-14 19:00:00,2024-07-17 00:00:00,3.1,427.95,12686.0,32871.0,1926.0,0.0,4.0,6654.0,1262.0,12960.0
43412,2023-12-14 20:00:00,2024-07-17 00:00:00,3.1,434.02,12263.0,30737.0,1925.0,0.0,4.0,5701.0,1252.0,12946.0
43413,2023-12-14 21:00:00,2024-07-17 00:00:00,3.1,452.22,12575.0,23013.0,1928.0,0.0,4.0,4607.0,1292.0,12729.0
43414,2023-12-14 22:00:00,2024-07-17 00:00:00,3.1,449.25,12034.0,17583.0,1928.0,0.0,4.0,4724.0,1298.0,9758.0
43415,2023-12-14 23:00:00,2024-07-17 00:00:00,3.1,434.58,10928.0,17525.0,1928.0,0.0,4.0,5011.0,1308.0,8269.0
