Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
43176,2023-12-05 00:00:00,2024-07-17 00:00:00,3.1,406.02,10698.0,10662.0,88.0,0.0,4.0,11484.0,1316.0,10839.0
43177,2023-12-05 01:00:00,2024-07-17 00:00:00,3.1,396.14,9861.0,10321.0,88.0,0.0,4.0,11495.0,1324.0,10044.0
43178,2023-12-05 02:00:00,2024-07-17 00:00:00,3.1,393.83,9218.0,10839.0,88.0,0.0,4.0,11095.0,1241.0,9812.0
43179,2023-12-05 03:00:00,2024-07-17 00:00:00,3.1,403.05,9866.0,11811.0,88.0,0.0,4.0,10421.0,1159.0,9149.0
43180,2023-12-05 04:00:00,2024-07-17 00:00:00,3.1,406.05,10569.0,15402.0,88.0,0.0,4.0,10241.0,1129.0,8692.0
43181,2023-12-05 05:00:00,2024-07-17 00:00:00,3.1,412.65,11049.0,20025.0,88.0,0.0,4.0,9911.0,1134.0,9930.0
43182,2023-12-05 06:00:00,2024-07-17 00:00:00,3.1,419.85,11352.0,24358.0,88.0,0.0,4.0,9443.0,1157.0,11873.0
43183,2023-12-05 07:00:00,2024-07-17 00:00:00,3.1,423.25,11356.0,27587.0,88.0,0.0,4.0,8988.0,1170.0,13070.0
43184,2023-12-05 08:00:00,2024-07-17 00:00:00,3.1,427.72,11349.0,29105.0,88.0,0.0,6.0,8452.0,1161.0,13994.0
43185,2023-12-05 09:00:00,2024-07-17 00:00:00,3.1,429.9,11329.0,29322.0,88.0,0.0,14.0,8127.0,1143.0,14100.0
43186,2023-12-05 10:00:00,2024-07-17 00:00:00,3.1,432.13,11324.0,28942.0,88.0,0.0,17.0,7840.0,1159.0,14135.0
43187,2023-12-05 11:00:00,2024-07-17 00:00:00,3.1,437.16,11452.0,28804.0,88.0,0.0,24.0,7418.0,1064.0,14470.0
43188,2023-12-05 12:00:00,2024-07-17 00:00:00,3.1,428.38,11499.0,29166.0,88.0,0.0,21.0,8309.0,1092.0,13391.0
43189,2023-12-05 13:00:00,2024-07-17 00:00:00,3.1,423.45,11459.0,31111.0,88.0,0.0,12.0,8773.0,1108.0,13415.0
43190,2023-12-05 14:00:00,2024-07-17 00:00:00,3.1,422.91,11558.0,33975.0,88.0,0.0,7.0,8523.0,1137.0,13327.0
43191,2023-12-05 15:00:00,2024-07-17 00:00:00,3.1,428.11,11465.0,34989.0,88.0,0.0,4.0,7903.0,1120.0,14503.0
43192,2023-12-05 16:00:00,2024-07-17 00:00:00,3.1,432.36,11142.0,35522.0,88.0,0.0,4.0,7590.0,1150.0,16710.0
43193,2023-12-05 17:00:00,2024-07-17 00:00:00,3.1,436.64,11073.0,35343.0,88.0,0.0,4.0,6840.0,1074.0,16408.0
43194,2023-12-05 18:00:00,2024-07-17 00:00:00,3.1,432.65,11087.0,35337.0,88.0,0.0,4.0,7432.0,1115.0,16313.0
43195,2023-12-05 19:00:00,2024-07-17 00:00:00,3.1,416.41,10995.0,34521.0,88.0,0.0,4.0,9442.0,1223.0,14526.0
43196,2023-12-05 20:00:00,2024-07-17 00:00:00,3.1,416.96,10975.0,33044.0,88.0,0.0,4.0,9116.0,1224.0,13521.0
43197,2023-12-05 21:00:00,2024-07-17 00:00:00,3.1,422.65,10901.0,28026.0,86.0,0.0,4.0,8530.0,1230.0,12875.0
43198,2023-12-05 22:00:00,2024-07-17 00:00:00,3.1,427.84,11020.0,24934.0,80.0,0.0,4.0,8165.0,1234.0,12496.0
43199,2023-12-05 23:00:00,2024-07-17 00:00:00,3.1,431.34,11082.0,23939.0,80.0,0.0,4.0,7651.0,1193.0,11674.0
