Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
35064,2023-01-01 00:00:00,2024-07-17 00:00:00,3.1,463.2,4961.0,4695.0,1942.0,0.0,8.0,12334.0,1803.0,21037.0
35065,2023-01-01 01:00:00,2024-07-17 00:00:00,3.1,467.82,5010.0,4548.0,1940.0,0.0,8.0,12233.0,1793.0,21694.0
35066,2023-01-01 02:00:00,2024-07-17 00:00:00,3.1,462.28,5039.0,4553.0,1940.0,0.0,8.0,11943.0,1778.0,19984.0
35067,2023-01-01 03:00:00,2024-07-17 00:00:00,3.1,464.34,5091.0,4312.0,1940.0,0.0,8.0,12176.0,1785.0,20783.0
35068,2023-01-01 04:00:00,2024-07-17 00:00:00,3.1,462.33,5101.0,4374.0,1940.0,0.0,8.0,12148.0,1804.0,20337.0
35069,2023-01-01 05:00:00,2024-07-17 00:00:00,3.1,459.31,5123.0,4300.0,1940.0,0.0,8.0,12715.0,1807.0,20799.0
35070,2023-01-01 06:00:00,2024-07-17 00:00:00,3.1,440.09,5218.0,4368.0,1944.0,0.0,8.0,13941.0,1839.0,19250.0
35071,2023-01-01 07:00:00,2024-07-17 00:00:00,3.1,422.59,5187.0,4525.0,1944.0,0.0,8.0,15961.0,1829.0,19309.0
35072,2023-01-01 08:00:00,2024-07-17 00:00:00,3.1,421.87,5092.0,4662.0,1944.0,0.0,23.0,16461.0,1846.0,20055.0
35073,2023-01-01 09:00:00,2024-07-17 00:00:00,3.1,427.82,4886.0,4772.0,1944.0,0.0,161.0,15907.0,1876.0,20790.0
35074,2023-01-01 10:00:00,2024-07-17 00:00:00,3.1,426.8,4901.0,4765.0,1944.0,0.0,282.0,15648.0,1853.0,20340.0
35075,2023-01-01 11:00:00,2024-07-17 00:00:00,3.1,430.04,4893.0,4741.0,1943.0,0.0,336.0,16220.0,1882.0,21938.0
35076,2023-01-01 12:00:00,2024-07-17 00:00:00,3.1,445.69,4896.0,5093.0,1941.0,0.0,234.0,13656.0,1866.0,20510.0
35077,2023-01-01 13:00:00,2024-07-17 00:00:00,3.1,428.19,4901.0,5218.0,1940.0,0.0,80.0,14490.0,1896.0,18455.0
35078,2023-01-01 14:00:00,2024-07-17 00:00:00,3.1,427.17,4960.0,5238.0,1940.0,0.0,59.0,13174.0,1912.0,16164.0
35079,2023-01-01 15:00:00,2024-07-17 00:00:00,3.1,442.25,4987.0,5478.0,1940.0,0.0,8.0,10772.0,1905.0,14518.0
35080,2023-01-01 16:00:00,2024-07-17 00:00:00,3.1,465.21,5591.0,5644.0,1943.0,0.0,8.0,9860.0,1881.0,15680.0
35081,2023-01-01 17:00:00,2024-07-17 00:00:00,3.1,452.66,5631.0,6464.0,1944.0,0.0,8.0,10430.0,1892.0,14465.0
35082,2023-01-01 18:00:00,2024-07-17 00:00:00,3.1,459.63,5401.0,6352.0,1944.0,0.0,8.0,8394.0,1902.0,12218.0
35083,2023-01-01 19:00:00,2024-07-17 00:00:00,3.1,449.21,4915.0,6485.0,1944.0,0.0,8.0,8571.0,1882.0,11701.0
35084,2023-01-01 20:00:00,2024-07-17 00:00:00,3.1,456.95,4936.0,6767.0,1944.0,0.0,8.0,7946.0,1902.0,11635.0
35085,2023-01-01 21:00:00,2024-07-17 00:00:00,3.1,468.53,5045.0,7177.0,1944.0,0.0,8.0,6425.0,1894.0,10174.0
35086,2023-01-01 22:00:00,2024-07-17 00:00:00,3.1,454.73,4980.0,7151.0,1944.0,0.0,8.0,7187.0,1859.0,9783.0
35087,2023-01-01 23:00:00,2024-07-17 00:00:00,3.1,456.17,4899.0,6694.0,1944.0,0.0,8.0,7304.0,1916.0,10428.0
