UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-06-15 00:00:00,59.0,26567.0,1900.0,0.0,4.0,6023.0,1223.0,12774.0
2023-06-15 01:00:00,61.0,26507.0,1900.0,0.0,4.0,4424.0,1225.0,12308.0
2023-06-15 02:00:00,61.0,25950.0,1900.0,0.0,4.0,3839.0,1237.0,11466.0
2023-06-15 03:00:00,61.0,25895.0,1900.0,0.0,24.0,3517.0,1252.0,11101.0
2023-06-15 04:00:00,60.0,25819.0,1900.0,0.0,140.0,3098.0,1280.0,13555.0
2023-06-15 05:00:00,61.0,25870.0,1900.0,0.0,398.0,2190.0,1299.0,19308.0
2023-06-15 06:00:00,60.0,25818.0,1899.0,0.0,772.0,1373.0,1294.0,27469.0
2023-06-15 07:00:00,48.0,25213.0,1896.0,0.0,1126.0,989.0,1263.0,36268.0
2023-06-15 08:00:00,48.0,22206.0,1896.0,0.0,1408.0,842.0,1272.0,44510.0
2023-06-15 09:00:00,48.0,18256.0,1897.0,0.0,1601.0,898.0,1256.0,49466.0
2023-06-15 10:00:00,48.0,18924.0,1896.0,0.0,1674.0,913.0,1251.0,51194.0
2023-06-15 11:00:00,48.0,17741.0,1896.0,0.0,1671.0,1219.0,1218.0,52354.0
2023-06-15 12:00:00,48.0,17456.0,1900.0,0.0,1655.0,2521.0,1267.0,51761.0
2023-06-15 13:00:00,49.0,17778.0,1897.0,0.0,1363.0,4514.0,1255.0,49336.0
2023-06-15 14:00:00,48.0,17932.0,1896.0,0.0,1243.0,5938.0,1252.0,45625.0
2023-06-15 15:00:00,48.0,21895.0,1896.0,0.0,1065.0,6424.0,1268.0,38947.0
2023-06-15 16:00:00,48.0,24805.0,1897.0,0.0,816.0,6605.0,1275.0,31304.0
2023-06-15 17:00:00,48.0,25441.0,1896.0,0.0,439.0,6070.0,1284.0,23178.0
2023-06-15 18:00:00,47.0,25863.0,1896.0,0.0,134.0,5319.0,1298.0,16882.0
2023-06-15 19:00:00,48.0,26116.0,1896.0,0.0,42.0,4415.0,1298.0,13953.0
2023-06-15 20:00:00,48.0,26625.0,1896.0,0.0,4.0,3415.0,1333.0,13704.0
2023-06-15 21:00:00,45.0,26275.0,1896.0,0.0,4.0,2450.0,1300.0,12624.0
2023-06-15 22:00:00,45.0,26023.0,1894.0,0.0,4.0,1930.0,1316.0,10760.0
2023-06-15 23:00:00,45.0,25536.0,1897.0,0.0,4.0,1644.0,1314.0,9683.0
