Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38040,2023-05-05 00:00:00,96.69,497.0,168.0,3470.0,0.0,2251.0,0.0,1160.0,614.0,82.0
38041,2023-05-05 01:00:00,98.89,496.0,183.0,3470.0,0.0,2241.0,2.0,1038.0,608.0,86.0
38042,2023-05-05 02:00:00,100.59,495.0,186.0,3470.0,0.0,2259.0,39.0,860.0,615.0,86.0
38043,2023-05-05 03:00:00,102.14,506.0,192.0,3469.0,1.0,2270.0,112.0,719.0,622.0,74.0
38044,2023-05-05 04:00:00,106.74,529.0,209.0,3469.0,0.0,2366.0,190.0,428.0,634.0,70.0
38045,2023-05-05 05:00:00,112.74,585.0,218.0,3467.0,0.0,2379.0,256.0,300.0,627.0,66.0
38046,2023-05-05 06:00:00,107.73,577.0,217.0,3464.0,0.0,2333.0,294.0,658.0,622.0,66.0
38047,2023-05-05 07:00:00,99.11,496.0,215.0,3467.0,0.0,2188.0,321.0,875.0,617.0,64.0
38048,2023-05-05 08:00:00,97.69,483.0,220.0,3470.0,0.0,2098.0,351.0,1004.0,624.0,66.0
38049,2023-05-05 09:00:00,95.57,463.0,209.0,3473.0,0.0,2013.0,374.0,1059.0,628.0,67.0
38050,2023-05-05 10:00:00,93.66,451.0,211.0,3473.0,0.0,2051.0,381.0,1120.0,620.0,69.0
38051,2023-05-05 11:00:00,92.66,450.0,206.0,3470.0,0.0,2043.0,369.0,1162.0,616.0,64.0
38052,2023-05-05 12:00:00,92.28,449.0,196.0,3469.0,0.0,2059.0,338.0,1126.0,598.0,65.0
38053,2023-05-05 13:00:00,91.7,448.0,205.0,3465.0,0.0,2265.0,288.0,1039.0,587.0,62.0
38054,2023-05-05 14:00:00,95.48,452.0,220.0,3468.0,0.0,2190.0,222.0,862.0,587.0,61.0
38055,2023-05-05 15:00:00,97.66,465.0,216.0,3465.0,0.0,2316.0,147.0,682.0,581.0,61.0
38056,2023-05-05 16:00:00,100.23,478.0,213.0,3464.0,0.0,2357.0,77.0,574.0,594.0,61.0
38057,2023-05-05 17:00:00,102.29,485.0,209.0,3465.0,0.0,2382.0,21.0,436.0,576.0,63.0
38058,2023-05-05 18:00:00,102.74,489.0,206.0,3465.0,0.0,2313.0,0.0,501.0,575.0,65.0
38059,2023-05-05 19:00:00,100.71,483.0,205.0,3465.0,0.0,2270.0,0.0,684.0,584.0,67.0
38060,2023-05-05 20:00:00,99.24,480.0,206.0,3465.0,0.0,2152.0,0.0,920.0,588.0,70.0
38061,2023-05-05 21:00:00,97.75,480.0,205.0,3465.0,1.0,1983.0,0.0,1236.0,611.0,70.0
38062,2023-05-05 22:00:00,95.22,477.0,204.0,3463.0,0.0,1961.0,0.0,1477.0,616.0,71.0
38063,2023-05-05 23:00:00,95.06,479.0,202.0,3465.0,0.0,1967.0,0.0,1488.0,604.0,73.0
