Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38400,2023-05-20 00:00:00,285.09,1300.0,103.0,2821.0,11.0,199.0,0.0,85.0,282.0,339.0
38401,2023-05-20 01:00:00,284.96,1297.0,103.0,2823.0,9.0,198.0,0.0,75.0,281.0,337.0
38402,2023-05-20 02:00:00,289.88,1344.0,103.0,2821.0,11.0,190.0,17.0,74.0,282.0,339.0
38403,2023-05-20 03:00:00,285.07,1312.0,104.0,2820.0,8.0,199.0,33.0,73.0,282.0,336.0
38404,2023-05-20 04:00:00,282.66,1312.0,110.0,2818.0,11.0,196.0,123.0,81.0,283.0,354.0
38405,2023-05-20 05:00:00,270.93,1325.0,118.0,2815.0,12.0,294.0,342.0,84.0,288.0,360.0
38406,2023-05-20 06:00:00,263.65,1344.0,116.0,2812.0,11.0,227.0,653.0,79.0,288.0,358.0
38407,2023-05-20 07:00:00,251.84,1334.0,114.0,2808.0,9.0,190.0,988.0,71.0,292.0,348.0
38408,2023-05-20 08:00:00,244.15,1353.0,104.0,2797.0,17.0,205.0,1248.0,80.0,283.0,338.0
38409,2023-05-20 09:00:00,232.13,1285.0,102.0,2786.0,10.0,200.0,1427.0,93.0,281.0,336.0
38410,2023-05-20 10:00:00,236.0,1336.0,102.0,2790.0,11.0,192.0,1444.0,104.0,287.0,336.0
38411,2023-05-20 11:00:00,231.13,1273.0,102.0,2785.0,9.0,185.0,1406.0,115.0,288.0,333.0
38412,2023-05-20 12:00:00,229.54,1205.0,102.0,2776.0,8.0,194.0,1234.0,116.0,282.0,330.0
38413,2023-05-20 13:00:00,235.17,1212.0,102.0,2772.0,7.0,195.0,1060.0,122.0,284.0,328.0
38414,2023-05-20 14:00:00,248.0,1238.0,103.0,2770.0,8.0,185.0,772.0,128.0,281.0,334.0
38415,2023-05-20 15:00:00,267.47,1339.0,105.0,2765.0,10.0,192.0,523.0,130.0,289.0,339.0
38416,2023-05-20 16:00:00,263.01,1228.0,110.0,2765.0,9.0,264.0,296.0,133.0,282.0,348.0
38417,2023-05-20 17:00:00,273.13,1249.0,117.0,2770.0,10.0,265.0,126.0,126.0,282.0,354.0
38418,2023-05-20 18:00:00,278.66,1257.0,118.0,2776.0,11.0,271.0,38.0,108.0,282.0,359.0
38419,2023-05-20 19:00:00,276.91,1240.0,116.0,2781.0,11.0,274.0,17.0,110.0,282.0,355.0
38420,2023-05-20 20:00:00,275.0,1238.0,103.0,2785.0,11.0,272.0,0.0,120.0,281.0,339.0
38421,2023-05-20 21:00:00,273.37,1244.0,102.0,2788.0,10.0,309.0,0.0,118.0,279.0,335.0
38422,2023-05-20 22:00:00,282.15,1297.0,102.0,2788.0,11.0,260.0,0.0,97.0,287.0,332.0
38423,2023-05-20 23:00:00,279.16,1246.0,102.0,2785.0,11.0,224.0,0.0,93.0,283.0,334.0
