Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40248,2023-08-05 00:00:00,299.63,2263.0,322.0,3360.0,3.0,192.0,0.0,66.0,249.0,341.0
40249,2023-08-05 01:00:00,295.91,2235.0,128.0,3361.0,8.0,156.0,0.0,93.0,250.0,339.0
40250,2023-08-05 02:00:00,293.39,2207.0,128.0,3358.0,3.0,154.0,6.0,101.0,249.0,337.0
40251,2023-08-05 03:00:00,293.28,2235.0,128.0,3359.0,5.0,179.0,19.0,109.0,249.0,336.0
40252,2023-08-05 04:00:00,295.93,2255.0,135.0,3359.0,8.0,153.0,40.0,104.0,250.0,353.0
40253,2023-08-05 05:00:00,292.11,2260.0,141.0,3362.0,7.0,167.0,127.0,97.0,251.0,355.0
40254,2023-08-05 06:00:00,285.17,2210.0,139.0,3360.0,0.0,150.0,219.0,100.0,249.0,351.0
40255,2023-08-05 07:00:00,279.53,2170.0,140.0,3359.0,6.0,147.0,299.0,99.0,247.0,353.0
40256,2023-08-05 08:00:00,274.33,2152.0,129.0,3358.0,5.0,143.0,381.0,103.0,247.0,342.0
40257,2023-08-05 09:00:00,270.68,2114.0,128.0,3357.0,0.0,147.0,405.0,96.0,247.0,341.0
40258,2023-08-05 10:00:00,268.68,2097.0,128.0,3352.0,7.0,145.0,441.0,88.0,247.0,339.0
40259,2023-08-05 11:00:00,274.04,2109.0,127.0,3348.0,7.0,98.0,384.0,83.0,247.0,339.0
40260,2023-08-05 12:00:00,277.76,2109.0,127.0,3351.0,8.0,96.0,294.0,79.0,248.0,337.0
40261,2023-08-05 13:00:00,267.73,1975.0,128.0,3352.0,3.0,152.0,240.0,80.0,247.0,339.0
40262,2023-08-05 14:00:00,264.25,1918.0,129.0,3350.0,6.0,159.0,218.0,79.0,247.0,340.0
40263,2023-08-05 15:00:00,270.31,1972.0,130.0,3347.0,8.0,179.0,164.0,77.0,244.0,343.0
40264,2023-08-05 16:00:00,277.17,2025.0,133.0,3350.0,10.0,196.0,93.0,68.0,247.0,351.0
40265,2023-08-05 17:00:00,281.11,2046.0,135.0,3351.0,8.0,193.0,37.0,75.0,248.0,356.0
40266,2023-08-05 18:00:00,281.74,2049.0,136.0,3352.0,8.0,200.0,20.0,78.0,249.0,360.0
40267,2023-08-05 19:00:00,282.83,2042.0,135.0,3355.0,8.0,168.0,9.0,77.0,249.0,356.0
40268,2023-08-05 20:00:00,281.17,2021.0,128.0,3355.0,8.0,165.0,0.0,72.0,249.0,340.0
40269,2023-08-05 21:00:00,280.2,2021.0,128.0,3356.0,8.0,187.0,0.0,71.0,250.0,341.0
40270,2023-08-05 22:00:00,265.75,1841.0,128.0,3357.0,10.0,194.0,0.0,72.0,252.0,340.0
40271,2023-08-05 23:00:00,264.41,1780.0,128.0,3360.0,10.0,119.0,0.0,61.0,251.0,339.0
