Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
36336,2023-02-23 00:00:00,342.2,198.0,461.0,0.0,512.0,0.0,3.0,69.0,6.0,30.0
36337,2023-02-23 01:00:00,341.7,199.0,460.0,0.0,514.0,0.0,4.0,69.0,6.0,30.0
36338,2023-02-23 02:00:00,343.04,200.0,462.0,0.0,510.0,0.0,5.0,69.0,6.0,30.0
36339,2023-02-23 03:00:00,342.79,200.0,462.0,0.0,511.0,0.0,5.0,69.0,6.0,30.0
36340,2023-02-23 04:00:00,339.15,200.0,462.0,0.0,528.0,0.0,4.0,69.0,6.0,31.0
36341,2023-02-23 05:00:00,268.27,200.0,508.0,0.0,948.0,0.0,3.0,69.0,6.0,31.0
36342,2023-02-23 06:00:00,252.4,200.0,507.0,0.0,1066.0,3.0,2.0,69.0,6.0,30.0
36343,2023-02-23 07:00:00,249.58,198.0,509.0,0.0,1083.0,7.0,2.0,69.0,6.0,30.0
36344,2023-02-23 08:00:00,250.36,196.0,510.0,0.0,1066.0,14.0,3.0,69.0,5.0,30.0
36345,2023-02-23 09:00:00,258.19,196.0,511.0,0.0,1000.0,18.0,3.0,69.0,5.0,30.0
36346,2023-02-23 10:00:00,280.68,196.0,510.0,3.0,838.0,20.0,6.0,69.0,5.0,30.0
36347,2023-02-23 11:00:00,287.73,198.0,509.0,10.0,804.0,20.0,8.0,69.0,5.0,30.0
36348,2023-02-23 12:00:00,292.07,197.0,510.0,10.0,767.0,15.0,21.0,69.0,5.0,30.0
36349,2023-02-23 13:00:00,288.78,197.0,508.0,13.0,785.0,11.0,29.0,69.0,5.0,30.0
36350,2023-02-23 14:00:00,273.3,197.0,508.0,14.0,906.0,6.0,17.0,69.0,5.0,30.0
36351,2023-02-23 15:00:00,265.63,198.0,508.0,14.0,973.0,3.0,11.0,69.0,5.0,30.0
36352,2023-02-23 16:00:00,253.06,198.0,508.0,14.0,1076.0,0.0,12.0,69.0,5.0,31.0
36353,2023-02-23 17:00:00,253.52,199.0,510.0,19.0,1079.0,0.0,18.0,69.0,5.0,31.0
36354,2023-02-23 18:00:00,253.51,199.0,509.0,25.0,1081.0,0.0,25.0,69.0,5.0,31.0
36355,2023-02-23 19:00:00,254.65,198.0,509.0,25.0,1051.0,0.0,42.0,69.0,5.0,31.0
36356,2023-02-23 20:00:00,258.28,196.0,507.0,28.0,995.0,0.0,65.0,69.0,5.0,31.0
36357,2023-02-23 21:00:00,273.47,197.0,505.0,27.0,880.0,0.0,62.0,69.0,5.0,30.0
36358,2023-02-23 22:00:00,291.05,198.0,460.0,27.0,698.0,0.0,94.0,69.0,5.0,30.0
36359,2023-02-23 23:00:00,319.74,197.0,459.0,28.0,509.0,0.0,128.0,70.0,5.0,31.0
