Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
37944,2023-05-01 00:00:00,118.32,0.0,416.0,0.0,344.0,0.0,568.0,77.0,4.0,28.0
37945,2023-05-01 01:00:00,123.11,0.0,417.0,0.0,328.0,0.0,529.0,77.0,5.0,28.0
37946,2023-05-01 02:00:00,125.75,0.0,417.0,0.0,341.0,0.0,487.0,77.0,5.0,28.0
37947,2023-05-01 03:00:00,131.25,0.0,418.0,0.0,354.0,0.0,420.0,77.0,4.0,28.0
37948,2023-05-01 04:00:00,135.18,0.0,417.0,0.0,365.0,2.0,375.0,76.0,4.0,30.0
37949,2023-05-01 05:00:00,141.39,0.0,415.0,0.0,381.0,10.0,292.0,76.0,4.0,30.0
37950,2023-05-01 06:00:00,147.35,0.0,411.0,0.0,380.0,22.0,230.0,75.0,4.0,31.0
37951,2023-05-01 07:00:00,154.0,0.0,408.0,0.0,374.0,30.0,174.0,75.0,4.0,31.0
37952,2023-05-01 08:00:00,197.0,0.0,406.0,0.0,185.0,36.0,115.0,76.0,4.0,31.0
37953,2023-05-01 09:00:00,210.65,0.0,406.0,0.0,129.0,39.0,111.0,76.0,4.0,30.0
37954,2023-05-01 10:00:00,210.65,0.0,403.0,0.0,130.0,38.0,108.0,76.0,3.0,29.0
37955,2023-05-01 11:00:00,206.36,0.0,400.0,0.0,126.0,35.0,129.0,76.0,3.0,29.0
37956,2023-05-01 12:00:00,196.58,0.0,398.0,0.0,125.0,31.0,170.0,76.0,3.0,28.0
37957,2023-05-01 13:00:00,182.31,0.0,396.0,0.0,129.0,26.0,234.0,76.0,3.0,28.0
37958,2023-05-01 14:00:00,178.75,0.0,396.0,0.0,181.0,19.0,209.0,76.0,3.0,29.0
37959,2023-05-01 15:00:00,123.69,0.0,397.0,0.0,653.0,11.0,157.0,76.0,3.0,30.0
37960,2023-05-01 16:00:00,118.33,0.0,397.0,0.0,733.0,4.0,148.0,76.0,3.0,31.0
37961,2023-05-01 17:00:00,115.8,0.0,400.0,0.0,785.0,1.0,135.0,77.0,3.0,31.0
37962,2023-05-01 18:00:00,114.1,0.0,403.0,0.0,798.0,0.0,152.0,76.0,3.0,31.0
37963,2023-05-01 19:00:00,110.52,0.0,405.0,0.0,781.0,0.0,217.0,76.0,3.0,30.0
37964,2023-05-01 20:00:00,113.94,0.0,407.0,0.0,746.0,0.0,211.0,76.0,3.0,30.0
37965,2023-05-01 21:00:00,117.46,0.0,407.0,0.0,663.0,0.0,246.0,76.0,3.0,29.0
37966,2023-05-01 22:00:00,134.29,0.0,408.0,0.0,449.0,0.0,277.0,78.0,4.0,28.0
37967,2023-05-01 23:00:00,129.48,0.0,410.0,0.0,435.0,0.0,341.0,78.0,4.0,28.0
