UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-24 00:00:00,200.0,285.0,0.0,421.0,0.0,748.0,79.0,0.0,31.0
2023-06-24 01:00:00,201.0,285.0,0.0,395.0,0.0,766.0,79.0,0.0,31.0
2023-06-24 02:00:00,199.0,285.0,0.0,417.0,0.0,758.0,79.0,0.0,31.0
2023-06-24 03:00:00,197.0,285.0,0.0,403.0,1.0,767.0,79.0,0.0,31.0
2023-06-24 04:00:00,199.0,285.0,0.0,592.0,7.0,750.0,79.0,0.0,31.0
2023-06-24 05:00:00,198.0,285.0,0.0,691.0,15.0,716.0,79.0,0.0,31.0
2023-06-24 06:00:00,197.0,285.0,0.0,682.0,28.0,698.0,78.0,0.0,32.0
2023-06-24 07:00:00,197.0,285.0,0.0,682.0,37.0,663.0,79.0,0.0,32.0
2023-06-24 08:00:00,197.0,285.0,0.0,443.0,45.0,608.0,79.0,0.0,32.0
2023-06-24 09:00:00,198.0,285.0,0.0,450.0,49.0,562.0,79.0,0.0,32.0
2023-06-24 10:00:00,199.0,285.0,0.0,438.0,49.0,665.0,79.0,0.0,32.0
2023-06-24 11:00:00,198.0,285.0,0.0,379.0,47.0,733.0,79.0,0.0,32.0
2023-06-24 12:00:00,197.0,242.0,0.0,364.0,44.0,719.0,79.0,0.0,31.0
2023-06-24 13:00:00,198.0,272.0,0.0,401.0,38.0,733.0,79.0,0.0,31.0
2023-06-24 14:00:00,199.0,285.0,0.0,420.0,31.0,762.0,79.0,0.0,31.0
2023-06-24 15:00:00,198.0,285.0,0.0,493.0,22.0,779.0,79.0,0.0,32.0
2023-06-24 16:00:00,188.0,285.0,0.0,800.0,10.0,753.0,79.0,0.0,32.0
2023-06-24 17:00:00,197.0,285.0,0.0,879.0,4.0,739.0,79.0,0.0,32.0
2023-06-24 18:00:00,199.0,285.0,0.0,877.0,0.0,755.0,79.0,0.0,32.0
2023-06-24 19:00:00,199.0,285.0,0.0,874.0,0.0,769.0,79.0,0.0,32.0
2023-06-24 20:00:00,199.0,285.0,0.0,834.0,0.0,766.0,79.0,0.0,32.0
2023-06-24 21:00:00,198.0,285.0,0.0,655.0,0.0,782.0,79.0,0.0,32.0
2023-06-24 22:00:00,199.0,285.0,0.0,425.0,0.0,765.0,78.0,0.0,31.0
2023-06-24 23:00:00,200.0,286.0,0.0,431.0,0.0,747.0,78.0,0.0,31.0
