Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
38184,2023-05-11 00:00:00,87.4,0.0,402.0,0.0,924.0,0.0,450.0,78.0,4.0,28.0
38185,2023-05-11 01:00:00,86.17,0.0,402.0,0.0,906.0,0.0,495.0,78.0,4.0,28.0
38186,2023-05-11 02:00:00,86.09,0.0,403.0,0.0,916.0,0.0,490.0,78.0,4.0,28.0
38187,2023-05-11 03:00:00,85.96,0.0,403.0,0.0,944.0,0.0,465.0,78.0,4.0,28.0
38188,2023-05-11 04:00:00,78.39,0.0,403.0,0.0,1170.0,1.0,431.0,77.0,4.0,29.0
38189,2023-05-11 05:00:00,78.03,0.0,402.0,0.0,1208.0,4.0,397.0,76.0,4.0,29.0
38190,2023-05-11 06:00:00,81.77,0.0,402.0,0.0,1209.0,6.0,304.0,75.0,4.0,30.0
38191,2023-05-11 07:00:00,84.91,0.0,402.0,0.0,1252.0,9.0,182.0,76.0,4.0,30.0
38192,2023-05-11 08:00:00,92.17,0.0,403.0,0.0,1174.0,12.0,106.0,76.0,4.0,30.0
38193,2023-05-11 09:00:00,89.5,0.0,404.0,0.0,1214.0,13.0,122.0,76.0,4.0,30.0
38194,2023-05-11 10:00:00,88.9,0.0,404.0,0.0,1239.0,14.0,103.0,76.0,4.0,29.0
38195,2023-05-11 11:00:00,89.1,0.0,405.0,0.0,1250.0,14.0,91.0,76.0,4.0,29.0
38196,2023-05-11 12:00:00,92.57,0.0,405.0,0.0,1197.0,12.0,75.0,77.0,4.0,29.0
38197,2023-05-11 13:00:00,91.23,0.0,405.0,0.0,1218.0,12.0,73.0,79.0,4.0,28.0
38198,2023-05-11 14:00:00,90.6,0.0,404.0,0.0,1237.0,8.0,73.0,79.0,4.0,29.0
38199,2023-05-11 15:00:00,89.13,0.0,403.0,0.0,1257.0,5.0,83.0,79.0,4.0,29.0
38200,2023-05-11 16:00:00,88.63,0.0,403.0,0.0,1250.0,1.0,110.0,79.0,4.0,30.0
38201,2023-05-11 17:00:00,87.27,0.0,402.0,0.0,1288.0,0.0,99.0,79.0,4.0,30.0
38202,2023-05-11 18:00:00,85.99,0.0,402.0,0.0,1301.0,0.0,120.0,79.0,4.0,31.0
38203,2023-05-11 19:00:00,85.24,0.0,402.0,0.0,1274.0,0.0,164.0,79.0,4.0,31.0
38204,2023-05-11 20:00:00,83.85,0.0,403.0,0.0,1261.0,0.0,207.0,79.0,4.0,30.0
38205,2023-05-11 21:00:00,82.79,0.0,404.0,0.0,1266.0,0.0,231.0,79.0,4.0,30.0
38206,2023-05-11 22:00:00,92.25,0.0,404.0,0.0,1151.0,0.0,128.0,80.0,4.0,28.0
38207,2023-05-11 23:00:00,94.18,0.0,405.0,0.0,1188.0,0.0,57.0,80.0,4.0,28.0
