Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
42120,2023-10-22 00:00:00,298.25,193.0,326.0,0.0,285.0,0.0,309.0,81.0,0.0,23.0
42121,2023-10-22 01:00:00,295.91,193.0,326.0,0.0,285.0,0.0,319.0,81.0,0.0,23.0
42122,2023-10-22 02:00:00,299.32,194.0,326.0,0.0,279.0,0.0,312.0,81.0,0.0,23.0
42123,2023-10-22 03:00:00,292.74,186.0,314.0,0.0,257.0,0.0,338.0,81.0,0.0,23.0
42124,2023-10-22 04:00:00,227.56,154.0,304.0,0.0,561.0,1.0,317.0,81.0,0.0,25.0
42125,2023-10-22 05:00:00,215.79,149.0,303.0,0.0,665.0,5.0,283.0,80.0,0.0,25.0
42126,2023-10-22 06:00:00,228.73,179.0,323.0,0.0,732.0,13.0,229.0,80.0,0.0,25.0
42127,2023-10-22 07:00:00,237.68,193.0,323.0,0.0,741.0,26.0,181.0,80.0,0.0,24.0
42128,2023-10-22 08:00:00,255.3,194.0,324.0,0.0,582.0,42.0,206.0,81.0,0.0,23.0
42129,2023-10-22 09:00:00,262.59,194.0,324.0,0.0,536.0,51.0,198.0,81.0,0.0,22.0
42130,2023-10-22 10:00:00,286.6,194.0,325.0,0.0,422.0,56.0,182.0,81.0,0.0,23.0
42131,2023-10-22 11:00:00,291.63,193.0,325.0,0.0,418.0,52.0,163.0,81.0,0.0,22.0
42132,2023-10-22 12:00:00,302.91,190.0,325.0,0.0,411.0,44.0,123.0,81.0,0.0,22.0
42133,2023-10-22 13:00:00,308.82,191.0,325.0,0.0,443.0,32.0,81.0,81.0,0.0,22.0
42134,2023-10-22 14:00:00,266.2,189.0,327.0,0.0,672.0,17.0,72.0,81.0,0.0,23.0
42135,2023-10-22 15:00:00,253.31,189.0,374.0,0.0,806.0,6.0,74.0,81.0,0.0,23.0
42136,2023-10-22 16:00:00,244.37,190.0,374.0,0.0,856.0,1.0,95.0,81.0,0.0,24.0
42137,2023-10-22 17:00:00,242.74,190.0,373.0,0.0,855.0,0.0,111.0,82.0,0.0,26.0
42138,2023-10-22 18:00:00,243.52,190.0,372.0,0.0,865.0,0.0,95.0,82.0,0.0,26.0
42139,2023-10-22 19:00:00,247.71,190.0,372.0,0.0,880.0,0.0,52.0,82.0,0.0,26.0
42140,2023-10-22 20:00:00,259.43,190.0,373.0,0.0,811.0,0.0,41.0,82.0,0.0,25.0
42141,2023-10-22 21:00:00,266.62,190.0,374.0,0.0,765.0,0.0,41.0,82.0,0.0,24.0
42142,2023-10-22 22:00:00,358.36,189.0,374.0,0.0,359.0,0.0,42.0,81.0,0.0,25.0
42143,2023-10-22 23:00:00,366.12,189.0,373.0,0.0,324.0,0.0,52.0,81.0,0.0,25.0
