UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-02 00:00:00,0.0,286.0,0.0,889.0,0.0,21.0,75.0,0.0,28.0
2023-06-02 01:00:00,0.0,287.0,0.0,926.0,0.0,30.0,75.0,0.0,28.0
2023-06-02 02:00:00,0.0,287.0,0.0,931.0,0.0,29.0,75.0,0.0,28.0
2023-06-02 03:00:00,20.0,286.0,0.0,1048.0,2.0,52.0,75.0,0.0,28.0
2023-06-02 04:00:00,18.0,286.0,0.0,1167.0,6.0,54.0,73.0,0.0,28.0
2023-06-02 05:00:00,0.0,286.0,0.0,1199.0,17.0,38.0,73.0,0.0,28.0
2023-06-02 06:00:00,0.0,286.0,0.0,1172.0,31.0,12.0,72.0,0.0,28.0
2023-06-02 07:00:00,0.0,286.0,0.0,1101.0,43.0,14.0,73.0,0.0,29.0
2023-06-02 08:00:00,0.0,286.0,0.0,924.0,49.0,12.0,73.0,0.0,28.0
2023-06-02 09:00:00,0.0,286.0,0.0,789.0,52.0,18.0,73.0,0.0,28.0
2023-06-02 10:00:00,0.0,286.0,0.0,776.0,53.0,44.0,73.0,0.0,28.0
2023-06-02 11:00:00,0.0,286.0,0.0,810.0,51.0,84.0,73.0,0.0,28.0
2023-06-02 12:00:00,0.0,287.0,0.0,824.0,48.0,133.0,73.0,0.0,29.0
2023-06-02 13:00:00,0.0,286.0,0.0,868.0,43.0,58.0,73.0,0.0,29.0
2023-06-02 14:00:00,0.0,286.0,0.0,977.0,32.0,52.0,73.0,0.0,28.0
2023-06-02 15:00:00,0.0,286.0,0.0,1153.0,20.0,43.0,73.0,0.0,28.0
2023-06-02 16:00:00,0.0,285.0,0.0,1176.0,11.0,63.0,73.0,0.0,28.0
2023-06-02 17:00:00,0.0,285.0,0.0,1249.0,4.0,28.0,73.0,0.0,28.0
2023-06-02 18:00:00,0.0,286.0,0.0,1238.0,0.0,14.0,73.0,0.0,28.0
2023-06-02 19:00:00,0.0,286.0,0.0,1226.0,0.0,33.0,73.0,0.0,28.0
2023-06-02 20:00:00,0.0,285.0,0.0,1180.0,0.0,125.0,74.0,0.0,28.0
2023-06-02 21:00:00,0.0,285.0,0.0,1069.0,0.0,166.0,75.0,0.0,28.0
2023-06-02 22:00:00,3.0,285.0,0.0,947.0,0.0,159.0,75.0,0.0,28.0
2023-06-02 23:00:00,76.0,285.0,0.0,860.0,0.0,205.0,75.0,0.0,28.0
