Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
41448,2023-09-24 00:00:00,2024-07-17 00:00:00,3.1,150.48,0.0,3314.0,4419.0,0.0,3774.0,340.0,0.0,0.0,0.0,0.0
41449,2023-09-24 01:00:00,2024-07-17 00:00:00,3.1,149.65,0.0,3314.0,4428.0,0.0,3843.0,339.0,0.0,0.0,0.0,0.0
41450,2023-09-24 02:00:00,2024-07-17 00:00:00,3.1,146.78,0.0,3314.0,4464.0,0.0,4082.0,340.0,0.0,0.0,0.0,0.0
41451,2023-09-24 03:00:00,2024-07-17 00:00:00,3.1,143.94,0.0,3315.0,4527.0,0.0,4302.0,343.0,0.0,0.0,0.0,0.0
41452,2023-09-24 04:00:00,2024-07-17 00:00:00,3.1,141.38,0.0,3315.0,4642.0,1.0,4458.0,336.0,0.0,0.0,0.0,0.0
41453,2023-09-24 05:00:00,2024-07-17 00:00:00,3.1,139.06,0.0,3315.0,4938.0,36.0,4530.0,352.0,0.0,0.0,0.0,0.0
41454,2023-09-24 06:00:00,2024-07-17 00:00:00,3.1,141.33,0.0,3315.0,5442.0,181.0,4324.0,382.0,0.0,0.0,0.0,0.0
41455,2023-09-24 07:00:00,2024-07-17 00:00:00,3.1,149.34,0.0,3315.0,5588.0,397.0,4111.0,435.0,0.0,0.0,0.0,0.0
41456,2023-09-24 08:00:00,2024-07-17 00:00:00,3.1,159.12,0.0,3314.0,5416.0,608.0,4016.0,487.0,0.0,0.0,0.0,0.0
41457,2023-09-24 09:00:00,2024-07-17 00:00:00,3.1,165.35,0.0,3314.0,5319.0,763.0,4013.0,522.0,0.0,0.0,0.0,0.0
41458,2023-09-24 10:00:00,2024-07-17 00:00:00,3.1,168.83,0.0,3315.0,5347.0,834.0,3879.0,530.0,0.0,0.0,0.0,0.0
41459,2023-09-24 11:00:00,2024-07-17 00:00:00,3.1,173.88,0.0,3314.0,5196.0,819.0,3521.0,533.0,0.0,0.0,0.0,0.0
41460,2023-09-24 12:00:00,2024-07-17 00:00:00,3.1,169.87,0.0,3314.0,5275.0,752.0,3604.0,508.0,0.0,0.0,0.0,0.0
41461,2023-09-24 13:00:00,2024-07-17 00:00:00,3.1,161.59,0.0,3314.0,5670.0,595.0,3459.0,471.0,0.0,0.0,0.0,0.0
41462,2023-09-24 14:00:00,2024-07-17 00:00:00,3.1,140.95,0.0,3314.0,7233.0,384.0,3248.0,413.0,0.0,0.0,0.0,0.0
41463,2023-09-24 15:00:00,2024-07-17 00:00:00,3.1,127.22,0.0,3314.0,8237.0,179.0,3060.0,376.0,0.0,0.0,0.0,0.0
41464,2023-09-24 16:00:00,2024-07-17 00:00:00,3.1,119.62,0.0,3324.0,8588.0,26.0,3088.0,340.0,0.0,0.0,0.0,0.0
41465,2023-09-24 17:00:00,2024-07-17 00:00:00,3.1,117.76,0.0,3415.0,8604.0,0.0,3590.0,338.0,0.0,0.0,0.0,0.0
41466,2023-09-24 18:00:00,2024-07-17 00:00:00,3.1,118.27,0.0,3420.0,7972.0,0.0,4238.0,337.0,0.0,0.0,0.0,0.0
41467,2023-09-24 19:00:00,2024-07-17 00:00:00,3.1,118.02,0.0,3420.0,7331.0,0.0,5014.0,323.0,0.0,0.0,0.0,0.0
41468,2023-09-24 20:00:00,2024-07-17 00:00:00,3.1,122.09,0.0,3420.0,6241.0,0.0,5575.0,315.0,0.0,0.0,0.0,0.0
41469,2023-09-24 21:00:00,2024-07-17 00:00:00,3.1,122.84,0.0,3315.0,5554.0,0.0,5839.0,314.0,0.0,0.0,0.0,0.0
41470,2023-09-24 22:00:00,2024-07-17 00:00:00,3.1,135.22,0.0,3570.0,4581.0,0.0,6056.0,317.0,0.0,0.0,0.0,0.0
41471,2023-09-24 23:00:00,2024-07-17 00:00:00,3.1,135.11,0.0,3573.0,4364.0,0.0,6329.0,306.0,0.0,0.0,0.0,0.0
