Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
42312,2023-10-30 00:00:00,5.51,2.0,575.0,33587.0,131.0,6034.0,0.0,7750.0,433.0
42313,2023-10-30 01:00:00,5.81,2.0,586.0,32603.0,131.0,5946.0,0.0,7070.0,431.0
42314,2023-10-30 02:00:00,5.66,2.0,563.0,32832.0,131.0,5963.0,0.0,6554.0,433.0
42315,2023-10-30 03:00:00,5.89,2.0,578.0,32389.0,131.0,5804.0,0.0,6269.0,434.0
42316,2023-10-30 04:00:00,6.36,2.0,644.0,33142.0,131.0,5731.0,0.0,5944.0,437.0
42317,2023-10-30 05:00:00,7.0,2.0,746.0,34328.0,131.0,5716.0,0.0,5921.0,434.0
42318,2023-10-30 06:00:00,7.43,2.0,842.0,35839.0,134.0,6376.0,221.0,5631.0,432.0
42319,2023-10-30 07:00:00,8.17,2.0,971.0,36610.0,133.0,7215.0,238.0,5172.0,422.0
42320,2023-10-30 08:00:00,8.77,2.0,1070.0,36804.0,134.0,7458.0,471.0,5151.0,425.0
42321,2023-10-30 09:00:00,9.03,2.0,1106.0,36950.0,134.0,7040.0,1036.0,4837.0,427.0
42322,2023-10-30 10:00:00,9.51,2.0,1190.0,37047.0,134.0,7288.0,1642.0,4434.0,421.0
42323,2023-10-30 11:00:00,8.53,2.0,1067.0,37085.0,134.0,7393.0,2400.0,4336.0,413.0
42324,2023-10-30 12:00:00,8.4,2.0,1074.0,37028.0,134.0,7647.0,3255.0,4406.0,408.0
42325,2023-10-30 13:00:00,9.3,2.0,1217.0,36939.0,134.0,7996.0,3289.0,4419.0,410.0
42326,2023-10-30 14:00:00,11.04,2.0,1475.0,36984.0,134.0,7947.0,2863.0,4687.0,409.0
42327,2023-10-30 15:00:00,13.68,2.0,1867.0,36928.0,135.0,7701.0,2492.0,5105.0,403.0
42328,2023-10-30 16:00:00,15.67,2.0,2110.0,36992.0,173.0,7810.0,1404.0,5504.0,407.0
42329,2023-10-30 17:00:00,23.25,2.0,2775.0,37058.0,645.0,7876.0,424.0,6303.0,407.0
42330,2023-10-30 18:00:00,24.94,2.0,3073.0,37068.0,656.0,8009.0,0.0,7111.0,413.0
42331,2023-10-30 19:00:00,24.28,2.0,2983.0,37127.0,660.0,8237.0,0.0,7123.0,414.0
42332,2023-10-30 20:00:00,23.38,2.0,2978.0,36959.0,467.0,7724.0,0.0,6760.0,413.0
42333,2023-10-30 21:00:00,18.41,2.0,2443.0,36907.0,219.0,7211.0,0.0,6813.0,412.0
42334,2023-10-30 22:00:00,15.16,2.0,2027.0,36868.0,135.0,7055.0,0.0,6682.0,416.0
42335,2023-10-30 23:00:00,15.95,6.0,2110.0,36818.0,135.0,6959.0,0.0,6226.0,406.0
