Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
39312,2023-06-27 00:00:00,285.9,199.0,391.0,0.0,525.0,0.0,207.0,81.0,0.0,31.0
39313,2023-06-27 01:00:00,288.47,199.0,391.0,0.0,531.0,0.0,188.0,81.0,0.0,31.0
39314,2023-06-27 02:00:00,285.36,199.0,390.0,0.0,524.0,0.0,210.0,81.0,0.0,31.0
39315,2023-06-27 03:00:00,290.16,199.0,388.0,0.0,521.0,2.0,185.0,81.0,0.0,31.0
39316,2023-06-27 04:00:00,278.81,199.0,388.0,0.0,660.0,7.0,108.0,81.0,0.0,31.0
39317,2023-06-27 05:00:00,274.79,199.0,389.0,0.0,714.0,15.0,73.0,81.0,0.0,31.0
39318,2023-06-27 06:00:00,274.93,198.0,389.0,0.0,721.0,27.0,55.0,79.0,0.0,32.0
39319,2023-06-27 07:00:00,290.77,198.0,389.0,0.0,660.0,34.0,22.0,79.0,0.0,32.0
39320,2023-06-27 08:00:00,290.56,198.0,389.0,0.0,671.0,39.0,8.0,80.0,0.0,32.0
39321,2023-06-27 09:00:00,336.86,201.0,391.0,0.0,459.0,43.0,12.0,80.0,0.0,32.0
39322,2023-06-27 10:00:00,324.7,201.0,391.0,0.0,497.0,45.0,21.0,80.0,0.0,32.0
39323,2023-06-27 11:00:00,306.4,201.0,395.0,0.0,576.0,41.0,30.0,80.0,0.0,32.0
39324,2023-06-27 12:00:00,308.03,200.0,394.0,0.0,549.0,37.0,48.0,81.0,0.0,31.0
39325,2023-06-27 13:00:00,295.38,200.0,404.0,0.0,599.0,31.0,72.0,81.0,0.0,31.0
39326,2023-06-27 14:00:00,286.31,201.0,400.0,0.0,579.0,25.0,142.0,81.0,0.0,31.0
39327,2023-06-27 15:00:00,254.41,200.0,390.0,0.0,807.0,16.0,115.0,81.0,0.0,32.0
39328,2023-06-27 16:00:00,244.06,200.0,389.0,0.0,849.0,8.0,154.0,81.0,0.0,32.0
39329,2023-06-27 17:00:00,232.85,199.0,387.0,0.0,938.0,3.0,156.0,81.0,0.0,32.0
39330,2023-06-27 18:00:00,230.12,200.0,390.0,0.0,935.0,0.0,190.0,81.0,0.0,32.0
39331,2023-06-27 19:00:00,225.5,200.0,419.0,0.0,883.0,0.0,314.0,81.0,0.0,32.0
39332,2023-06-27 20:00:00,229.23,198.0,428.0,0.0,726.0,0.0,434.0,81.0,0.0,32.0
39333,2023-06-27 21:00:00,231.91,198.0,428.0,0.0,675.0,0.0,459.0,81.0,0.0,32.0
39334,2023-06-27 22:00:00,238.0,199.0,428.0,0.0,602.0,0.0,472.0,80.0,0.0,28.0
39335,2023-06-27 23:00:00,255.82,200.0,428.0,0.0,439.0,0.0,497.0,80.0,0.0,28.0
