Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35808,2023-02-01 00:00:00,302.44,200.0,463.0,0.0,602.0,0.0,92.0,81.0,6.0,29.0
35809,2023-02-01 01:00:00,304.7,200.0,462.0,0.0,602.0,0.0,80.0,81.0,6.0,29.0
35810,2023-02-01 02:00:00,306.8,200.0,462.0,0.0,610.0,0.0,62.0,81.0,6.0,29.0
35811,2023-02-01 03:00:00,304.6,199.0,461.0,0.0,622.0,0.0,59.0,81.0,6.0,29.0
35812,2023-02-01 04:00:00,295.71,199.0,464.0,0.0,676.0,0.0,55.0,81.0,6.0,29.0
35813,2023-02-01 05:00:00,278.54,198.0,510.0,0.0,811.0,0.0,58.0,80.0,6.0,29.0
35814,2023-02-01 06:00:00,276.49,198.0,511.0,0.0,824.0,2.0,56.0,81.0,6.0,28.0
35815,2023-02-01 07:00:00,276.12,196.0,512.0,0.0,806.0,7.0,68.0,80.0,6.0,28.0
35816,2023-02-01 08:00:00,278.03,198.0,511.0,0.0,787.0,15.0,70.0,81.0,6.0,28.0
35817,2023-02-01 09:00:00,283.81,197.0,511.0,0.0,743.0,23.0,67.0,81.0,6.0,28.0
35818,2023-02-01 10:00:00,280.17,196.0,509.0,0.0,709.0,25.0,118.0,81.0,6.0,29.0
35819,2023-02-01 11:00:00,272.13,195.0,510.0,0.0,729.0,24.0,151.0,81.0,5.0,29.0
35820,2023-02-01 12:00:00,265.99,198.0,510.0,0.0,733.0,20.0,197.0,81.0,5.0,28.0
35821,2023-02-01 13:00:00,258.1,198.0,509.0,0.0,733.0,15.0,257.0,81.0,5.0,28.0
35822,2023-02-01 14:00:00,254.67,198.0,509.0,0.0,760.0,7.0,264.0,81.0,5.0,28.0
35823,2023-02-01 15:00:00,238.51,198.0,508.0,0.0,923.0,2.0,245.0,82.0,5.0,28.0
35824,2023-02-01 16:00:00,247.55,199.0,509.0,0.0,885.0,0.0,211.0,82.0,6.0,29.0
35825,2023-02-01 17:00:00,246.45,199.0,509.0,0.0,940.0,0.0,168.0,82.0,6.0,29.0
35826,2023-02-01 18:00:00,254.5,200.0,510.0,0.0,952.0,0.0,96.0,82.0,6.0,29.0
35827,2023-02-01 19:00:00,255.97,199.0,509.0,0.0,943.0,0.0,90.0,82.0,6.0,29.0
35828,2023-02-01 20:00:00,295.27,199.0,507.0,0.0,680.0,0.0,83.0,81.0,6.0,29.0
35829,2023-02-01 21:00:00,313.99,200.0,464.0,0.0,552.0,0.0,84.0,82.0,6.0,29.0
35830,2023-02-01 22:00:00,308.59,200.0,464.0,0.0,559.0,0.0,103.0,82.0,6.0,29.0
35831,2023-02-01 23:00:00,330.89,200.0,464.0,0.0,450.0,0.0,107.0,82.0,6.0,29.0
