Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41328,2023-09-19 00:00:00,284.61,198.0,416.0,0.0,268.0,0.0,128.0,83.0,0.0,23.0
41329,2023-09-19 01:00:00,286.65,199.0,417.0,0.0,268.0,0.0,122.0,83.0,0.0,23.0
41330,2023-09-19 02:00:00,286.91,199.0,417.0,0.0,271.0,0.0,118.0,83.0,0.0,23.0
41331,2023-09-19 03:00:00,279.51,198.0,421.0,0.0,313.0,0.0,105.0,83.0,0.0,23.0
41332,2023-09-19 04:00:00,238.02,198.0,466.0,0.0,528.0,1.0,116.0,83.0,0.0,25.0
41333,2023-09-19 05:00:00,226.82,198.0,466.0,0.0,607.0,8.0,101.0,82.0,0.0,25.0
41334,2023-09-19 06:00:00,217.81,197.0,466.0,0.0,668.0,22.0,86.0,81.0,0.0,25.0
41335,2023-09-19 07:00:00,223.26,196.0,464.0,0.0,631.0,37.0,64.0,82.0,0.0,24.0
41336,2023-09-19 08:00:00,242.16,197.0,417.0,0.0,483.0,46.0,62.0,82.0,0.0,23.0
41337,2023-09-19 09:00:00,250.03,198.0,418.0,0.0,444.0,52.0,55.0,82.0,0.0,22.0
41338,2023-09-19 10:00:00,251.12,197.0,417.0,0.0,425.0,54.0,64.0,82.0,0.0,22.0
41339,2023-09-19 11:00:00,255.27,198.0,416.0,0.0,404.0,47.0,73.0,82.0,0.0,22.0
41340,2023-09-19 12:00:00,261.27,197.0,417.0,0.0,365.0,43.0,86.0,82.0,0.0,22.0
41341,2023-09-19 13:00:00,262.43,192.0,463.0,0.0,400.0,36.0,62.0,82.0,0.0,22.0
41342,2023-09-19 14:00:00,245.95,195.0,464.0,0.0,489.0,28.0,72.0,82.0,0.0,22.0
41343,2023-09-19 15:00:00,241.93,196.0,464.0,0.0,524.0,14.0,77.0,82.0,0.0,23.0
41344,2023-09-19 16:00:00,243.1,198.0,464.0,0.0,555.0,2.0,57.0,82.0,0.0,24.0
41345,2023-09-19 17:00:00,240.18,197.0,464.0,0.0,606.0,0.0,24.0,82.0,0.0,25.0
41346,2023-09-19 18:00:00,246.68,197.0,465.0,0.0,576.0,0.0,18.0,83.0,0.0,26.0
41347,2023-09-19 19:00:00,246.52,198.0,465.0,0.0,574.0,0.0,24.0,82.0,0.0,26.0
41348,2023-09-19 20:00:00,251.88,197.0,466.0,0.0,529.0,0.0,37.0,82.0,0.0,25.0
41349,2023-09-19 21:00:00,291.7,198.0,465.0,0.0,352.0,0.0,31.0,83.0,0.0,24.0
41350,2023-09-19 22:00:00,316.04,198.0,417.0,0.0,272.0,0.0,15.0,82.0,0.0,24.0
41351,2023-09-19 23:00:00,321.14,197.0,418.0,0.0,242.0,0.0,27.0,82.0,0.0,23.0
