Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
37824,2023-04-26 00:00:00,85.99,253.0,232.0,36.0,5.0,5018.0,533.0
37825,2023-04-26 01:00:00,87.69,250.0,244.0,36.0,5.0,4910.0,529.0
37826,2023-04-26 02:00:00,88.67,245.0,232.0,35.0,5.0,4706.0,522.0
37827,2023-04-26 03:00:00,95.14,255.0,245.0,34.0,6.0,4551.0,614.0
37828,2023-04-26 04:00:00,105.1,308.0,277.0,36.0,77.0,4413.0,588.0
37829,2023-04-26 05:00:00,107.12,336.0,317.0,45.0,326.0,4499.0,548.0
37830,2023-04-26 06:00:00,92.11,301.0,281.0,44.0,721.0,4773.0,476.0
37831,2023-04-26 07:00:00,79.85,246.0,200.0,41.0,1212.0,4624.0,487.0
37832,2023-04-26 08:00:00,74.73,232.0,172.0,41.0,1425.0,4665.0,462.0
37833,2023-04-26 09:00:00,72.04,240.0,171.0,36.0,1572.0,5055.0,502.0
37834,2023-04-26 10:00:00,70.24,239.0,164.0,34.0,1638.0,5044.0,453.0
37835,2023-04-26 11:00:00,71.17,243.0,166.0,35.0,1620.0,5015.0,456.0
37836,2023-04-26 12:00:00,70.58,247.0,174.0,35.0,1599.0,5077.0,408.0
37837,2023-04-26 13:00:00,72.32,246.0,169.0,35.0,1462.0,4909.0,420.0
37838,2023-04-26 14:00:00,75.06,247.0,171.0,35.0,1272.0,4887.0,492.0
37839,2023-04-26 15:00:00,77.17,264.0,177.0,36.0,1011.0,4971.0,469.0
37840,2023-04-26 16:00:00,90.26,294.0,205.0,43.0,591.0,4442.0,417.0
37841,2023-04-26 17:00:00,106.06,333.0,243.0,45.0,215.0,4388.0,603.0
37842,2023-04-26 18:00:00,132.26,450.0,285.0,47.0,37.0,4090.0,649.0
37843,2023-04-26 19:00:00,140.37,440.0,299.0,40.0,0.0,3695.0,603.0
37844,2023-04-26 20:00:00,127.51,333.0,296.0,38.0,0.0,3580.0,579.0
37845,2023-04-26 21:00:00,122.99,291.0,275.0,37.0,0.0,3500.0,642.0
37846,2023-04-26 22:00:00,113.75,285.0,246.0,35.0,0.0,3684.0,567.0
37847,2023-04-26 23:00:00,110.41,284.0,211.0,35.0,0.0,3734.0,591.0
