UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-10-12 00:00:00,100.0,87.0,20.0,0.0,4822.0,58.0
2023-10-12 01:00:00,99.0,84.0,19.0,0.0,4781.0,56.0
2023-10-12 02:00:00,99.0,83.0,19.0,0.0,4833.0,56.0
2023-10-12 03:00:00,100.0,84.0,20.0,0.0,4989.0,56.0
2023-10-12 04:00:00,110.0,90.0,21.0,0.0,5241.0,60.0
2023-10-12 05:00:00,140.0,108.0,27.0,2.0,5213.0,65.0
2023-10-12 06:00:00,135.0,114.0,26.0,122.0,5056.0,65.0
2023-10-12 07:00:00,152.0,120.0,29.0,512.0,4830.0,67.0
2023-10-12 08:00:00,158.0,130.0,31.0,909.0,4721.0,69.0
2023-10-12 09:00:00,154.0,122.0,30.0,1219.0,4799.0,70.0
2023-10-12 10:00:00,146.0,113.0,28.0,1309.0,4776.0,71.0
2023-10-12 11:00:00,146.0,114.0,28.0,1288.0,4559.0,69.0
2023-10-12 12:00:00,143.0,110.0,28.0,1361.0,4161.0,69.0
2023-10-12 13:00:00,164.0,122.0,32.0,1093.0,3759.0,75.0
2023-10-12 14:00:00,185.0,156.0,36.0,692.0,3298.0,93.0
2023-10-12 15:00:00,225.0,235.0,44.0,235.0,2647.0,95.0
2023-10-12 16:00:00,243.0,279.0,47.0,15.0,2238.0,100.0
2023-10-12 17:00:00,265.0,296.0,48.0,0.0,1938.0,102.0
2023-10-12 18:00:00,253.0,295.0,48.0,0.0,1666.0,103.0
2023-10-12 19:00:00,250.0,274.0,47.0,0.0,1394.0,101.0
2023-10-12 20:00:00,247.0,270.0,46.0,0.0,1043.0,101.0
2023-10-12 21:00:00,266.0,255.0,45.0,0.0,740.0,100.0
2023-10-12 22:00:00,271.0,206.0,46.0,0.0,568.0,101.0
2023-10-12 23:00:00,268.0,192.0,51.0,0.0,549.0,100.0
