Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
40800,2023-08-28 00:00:00,312.02,328.0,75.0,34.0,0.0,554.0,301.0
40801,2023-08-28 01:00:00,259.25,294.0,81.0,34.0,0.0,752.0,347.0
40802,2023-08-28 02:00:00,231.41,269.0,77.0,35.0,0.0,873.0,339.0
40803,2023-08-28 03:00:00,232.24,269.0,78.0,37.0,0.0,872.0,334.0
40804,2023-08-28 04:00:00,267.37,332.0,85.0,41.0,18.0,774.0,419.0
40805,2023-08-28 05:00:00,272.52,390.0,112.0,44.0,157.0,749.0,538.0
40806,2023-08-28 06:00:00,227.96,348.0,105.0,44.0,450.0,788.0,576.0
40807,2023-08-28 07:00:00,201.18,329.0,92.0,42.0,832.0,721.0,626.0
40808,2023-08-28 08:00:00,168.99,313.0,104.0,46.0,1215.0,864.0,457.0
40809,2023-08-28 09:00:00,137.36,291.0,80.0,46.0,1458.0,1236.0,436.0
40810,2023-08-28 10:00:00,134.04,321.0,79.0,45.0,1483.0,1448.0,403.0
40811,2023-08-28 11:00:00,135.92,326.0,80.0,45.0,1553.0,1384.0,421.0
40812,2023-08-28 12:00:00,147.18,377.0,79.0,45.0,1522.0,1360.0,451.0
40813,2023-08-28 13:00:00,150.21,379.0,78.0,38.0,1494.0,1298.0,483.0
40814,2023-08-28 14:00:00,151.13,337.0,78.0,24.0,1242.0,1255.0,556.0
40815,2023-08-28 15:00:00,196.4,503.0,92.0,24.0,887.0,1275.0,569.0
40816,2023-08-28 16:00:00,244.84,599.0,137.0,25.0,455.0,1236.0,559.0
40817,2023-08-28 17:00:00,310.14,672.0,141.0,26.0,128.0,1001.0,542.0
40818,2023-08-28 18:00:00,326.96,598.0,141.0,26.0,9.0,852.0,562.0
40819,2023-08-28 19:00:00,280.74,458.0,112.0,25.0,0.0,932.0,557.0
40820,2023-08-28 20:00:00,251.05,339.0,86.0,24.0,0.0,891.0,433.0
40821,2023-08-28 21:00:00,271.31,350.0,84.0,24.0,0.0,778.0,411.0
40822,2023-08-28 22:00:00,242.19,236.0,73.0,22.0,0.0,686.0,396.0
40823,2023-08-28 23:00:00,263.7,228.0,72.0,22.0,0.0,546.0,405.0
