Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
41592,2023-09-30 00:00:00,35.65,117.0,89.0,23.0,0.0,3380.0,71.0
41593,2023-09-30 01:00:00,40.2,118.0,91.0,23.0,0.0,2998.0,71.0
41594,2023-09-30 02:00:00,36.61,118.0,91.0,23.0,0.0,3320.0,72.0
41595,2023-09-30 03:00:00,35.03,120.0,92.0,24.0,0.0,3545.0,72.0
41596,2023-09-30 04:00:00,35.18,122.0,93.0,24.0,0.0,3580.0,72.0
41597,2023-09-30 05:00:00,33.66,119.0,93.0,23.0,26.0,3653.0,72.0
41598,2023-09-30 06:00:00,29.79,118.0,92.0,23.0,283.0,3879.0,71.0
41599,2023-09-30 07:00:00,26.02,118.0,92.0,23.0,744.0,4065.0,71.0
41600,2023-09-30 08:00:00,22.33,118.0,91.0,23.0,1185.0,4453.0,71.0
41601,2023-09-30 09:00:00,21.13,118.0,91.0,23.0,1403.0,4575.0,71.0
41602,2023-09-30 10:00:00,24.44,115.0,93.0,23.0,1430.0,3634.0,71.0
41603,2023-09-30 11:00:00,26.51,115.0,93.0,23.0,1388.0,3258.0,71.0
41604,2023-09-30 12:00:00,28.02,114.0,92.0,22.0,1033.0,3293.0,71.0
41605,2023-09-30 13:00:00,30.28,115.0,90.0,23.0,810.0,3184.0,72.0
41606,2023-09-30 14:00:00,33.11,116.0,90.0,23.0,557.0,3092.0,72.0
41607,2023-09-30 15:00:00,32.91,118.0,91.0,23.0,256.0,3472.0,72.0
41608,2023-09-30 16:00:00,55.16,167.0,197.0,33.0,43.0,3342.0,83.0
41609,2023-09-30 17:00:00,50.68,148.0,133.0,29.0,0.0,3027.0,86.0
41610,2023-09-30 18:00:00,52.44,149.0,129.0,29.0,0.0,2905.0,82.0
41611,2023-09-30 19:00:00,54.06,142.0,120.0,28.0,0.0,2657.0,81.0
41612,2023-09-30 20:00:00,83.11,187.0,233.0,37.0,0.0,2385.0,86.0
41613,2023-09-30 21:00:00,60.03,133.0,111.0,26.0,0.0,2196.0,78.0
41614,2023-09-30 22:00:00,61.51,132.0,106.0,26.0,0.0,2093.0,83.0
41615,2023-09-30 23:00:00,70.93,133.0,107.0,26.0,0.0,1783.0,83.0
