UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-05-18 00:00:00,152.0,179.0,30.0,0.0,1463.0,573.0
2023-05-18 01:00:00,149.0,177.0,29.0,0.0,1191.0,549.0
2023-05-18 02:00:00,149.0,180.0,29.0,0.0,1111.0,552.0
2023-05-18 03:00:00,151.0,193.0,30.0,41.0,953.0,548.0
2023-05-18 04:00:00,150.0,193.0,29.0,190.0,639.0,616.0
2023-05-18 05:00:00,150.0,199.0,29.0,467.0,466.0,613.0
2023-05-18 06:00:00,150.0,207.0,29.0,860.0,376.0,623.0
2023-05-18 07:00:00,150.0,162.0,30.0,1243.0,291.0,553.0
2023-05-18 08:00:00,140.0,140.0,27.0,1519.0,278.0,499.0
2023-05-18 09:00:00,115.0,125.0,23.0,1848.0,292.0,433.0
2023-05-18 10:00:00,92.0,110.0,18.0,2087.0,284.0,408.0
2023-05-18 11:00:00,77.0,102.0,15.0,2112.0,291.0,385.0
2023-05-18 12:00:00,78.0,99.0,17.0,2078.0,338.0,380.0
2023-05-18 13:00:00,77.0,100.0,22.0,1930.0,341.0,423.0
2023-05-18 14:00:00,117.0,123.0,30.0,1642.0,328.0,465.0
2023-05-18 15:00:00,146.0,147.0,36.0,1240.0,308.0,595.0
2023-05-18 16:00:00,121.0,163.0,31.0,852.0,284.0,633.0
2023-05-18 17:00:00,129.0,225.0,33.0,375.0,235.0,695.0
2023-05-18 18:00:00,163.0,245.0,39.0,111.0,186.0,649.0
2023-05-18 19:00:00,169.0,219.0,40.0,12.0,179.0,649.0
2023-05-18 20:00:00,167.0,209.0,40.0,0.0,190.0,622.0
2023-05-18 21:00:00,157.0,211.0,31.0,0.0,176.0,561.0
2023-05-18 22:00:00,156.0,203.0,31.0,0.0,130.0,571.0
2023-05-18 23:00:00,158.0,190.0,31.0,0.0,104.0,562.0
