Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43272,2023-12-09 00:00:00,256.53,620.0,284.0,67.0,1.0,1708.0,846.0
43273,2023-12-09 01:00:00,235.49,506.0,272.0,69.0,1.0,1732.0,837.0
43274,2023-12-09 02:00:00,234.74,485.0,294.0,70.0,1.0,1716.0,807.0
43275,2023-12-09 03:00:00,238.64,482.0,305.0,70.0,1.0,1662.0,826.0
43276,2023-12-09 04:00:00,232.93,491.0,311.0,71.0,1.0,1781.0,803.0
43277,2023-12-09 05:00:00,231.49,558.0,344.0,73.0,1.0,2025.0,801.0
43278,2023-12-09 06:00:00,256.57,747.0,382.0,71.0,0.0,2101.0,830.0
43279,2023-12-09 07:00:00,250.3,783.0,429.0,75.0,0.0,2348.0,838.0
43280,2023-12-09 08:00:00,249.31,824.0,464.0,82.0,5.0,2506.0,857.0
43281,2023-12-09 09:00:00,252.92,883.0,468.0,82.0,19.0,2570.0,810.0
43282,2023-12-09 10:00:00,247.95,826.0,470.0,82.0,35.0,2522.0,812.0
43283,2023-12-09 11:00:00,238.08,789.0,466.0,81.0,41.0,2622.0,816.0
43284,2023-12-09 12:00:00,238.13,739.0,469.0,82.0,30.0,2507.0,821.0
43285,2023-12-09 13:00:00,239.71,728.0,466.0,82.0,17.0,2455.0,816.0
43286,2023-12-09 14:00:00,240.86,755.0,470.0,82.0,3.0,2514.0,868.0
43287,2023-12-09 15:00:00,228.29,723.0,451.0,85.0,1.0,2683.0,879.0
43288,2023-12-09 16:00:00,222.03,757.0,470.0,85.0,1.0,2946.0,862.0
43289,2023-12-09 17:00:00,192.83,634.0,461.0,85.0,1.0,3328.0,855.0
43290,2023-12-09 18:00:00,171.26,575.0,413.0,84.0,1.0,3708.0,843.0
43291,2023-12-09 19:00:00,162.07,603.0,289.0,84.0,1.0,3910.0,858.0
43292,2023-12-09 20:00:00,143.72,499.0,275.0,82.0,1.0,4070.0,766.0
43293,2023-12-09 21:00:00,138.91,488.0,263.0,82.0,1.0,4158.0,717.0
43294,2023-12-09 22:00:00,134.37,477.0,260.0,80.0,1.0,4276.0,699.0
43295,2023-12-09 23:00:00,118.61,394.0,237.0,76.0,1.0,4397.0,615.0
