Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
37080,2023-03-26 00:00:00,83.53,250.0,220.0,30.0,22.0,2420.0,453.0
37081,2023-03-26 01:00:00,73.88,244.0,217.0,29.0,22.0,2783.0,461.0
37082,2023-03-26 02:00:00,66.89,249.0,193.0,30.0,22.0,3106.0,479.0
37083,2023-03-26 03:00:00,68.71,263.0,229.0,33.0,22.0,3282.0,508.0
37084,2023-03-26 04:00:00,73.44,293.0,285.0,34.0,22.0,3425.0,597.0
37085,2023-03-26 05:00:00,87.88,347.0,315.0,35.0,55.0,3170.0,567.0
37086,2023-03-26 06:00:00,93.77,349.0,342.0,42.0,245.0,2861.0,521.0
37087,2023-03-26 07:00:00,85.55,350.0,348.0,44.0,617.0,2848.0,616.0
37088,2023-03-26 08:00:00,75.22,322.0,332.0,44.0,907.0,2907.0,612.0
37089,2023-03-26 09:00:00,71.56,304.0,303.0,43.0,1077.0,2723.0,589.0
37090,2023-03-26 10:00:00,63.57,282.0,221.0,43.0,1200.0,2603.0,583.0
37091,2023-03-26 11:00:00,61.12,286.0,202.0,43.0,1316.0,2644.0,574.0
37092,2023-03-26 12:00:00,59.73,280.0,200.0,43.0,1310.0,2764.0,497.0
37093,2023-03-26 13:00:00,55.27,257.0,194.0,41.0,1240.0,2851.0,551.0
37094,2023-03-26 14:00:00,63.29,292.0,280.0,42.0,1076.0,3114.0,609.0
37095,2023-03-26 15:00:00,76.61,335.0,267.0,40.0,759.0,2797.0,627.0
37096,2023-03-26 16:00:00,104.28,450.0,350.0,43.0,332.0,2743.0,771.0
37097,2023-03-26 17:00:00,132.08,540.0,411.0,45.0,64.0,2487.0,850.0
37098,2023-03-26 18:00:00,145.5,553.0,402.0,47.0,22.0,2180.0,838.0
37099,2023-03-26 19:00:00,165.33,585.0,386.0,46.0,22.0,1889.0,738.0
37100,2023-03-26 20:00:00,144.63,503.0,327.0,45.0,22.0,1969.0,740.0
37101,2023-03-26 21:00:00,138.82,477.0,297.0,41.0,22.0,2002.0,684.0
37102,2023-03-26 22:00:00,130.03,450.0,277.0,37.0,22.0,2039.0,709.0
37103,2023-03-26 23:00:00,130.38,425.0,251.0,30.0,22.0,1908.0,647.0
