,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,490.23,4373.0,1853.0,187.0,908.0,878.0,122.0
1,2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,521.73,4315.0,1978.0,185.0,576.0,647.0,124.0
2,2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,563.06,4407.0,2033.0,188.0,151.0,508.0,125.0
3,2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,585.87,4479.0,2038.0,182.0,0.0,396.0,126.0
4,2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,566.25,4464.0,2044.0,183.0,0.0,638.0,128.0
5,2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,573.65,4364.0,2000.0,187.0,0.0,521.0,132.0
6,2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,593.08,4362.0,1921.0,183.0,0.0,318.0,133.0
7,2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,597.29,4202.0,1794.0,181.0,0.0,276.0,134.0
8,2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,585.62,4128.0,1762.0,183.0,0.0,395.0,134.0
9,2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,574.71,3900.0,1756.0,184.0,0.0,448.0,134.0
10,2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,567.35,3883.0,1749.0,181.0,0.0,531.0,137.0
11,2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,548.98,3640.0,1753.0,180.0,0.0,654.0,135.0
12,2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,550.33,3882.0,1752.0,183.0,0.0,728.0,136.0
13,2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,539.87,3882.0,1760.0,179.0,0.0,859.0,137.0
14,2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,536.4,3980.0,1676.0,179.0,142.0,828.0,136.0
15,2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,494.22,3652.0,1622.0,179.0,688.0,711.0,133.0
16,2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,452.97,3124.0,1578.0,177.0,1078.0,609.0,132.0
17,2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,471.19,3447.0,1506.0,181.0,1204.0,433.0,130.0
18,2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,480.89,3569.0,1483.0,177.0,1369.0,208.0,125.0
19,2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,495.23,3811.0,1425.0,178.0,1420.0,99.0,123.0
20,2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,498.64,4030.0,1752.0,180.0,1436.0,63.0,122.0
21,2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,510.52,4121.0,1707.0,177.0,1318.0,64.0,119.0
22,2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,532.48,4277.0,1760.0,178.0,1047.0,75.0,120.0
23,2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,541.21,4312.0,1757.0,178.0,871.0,146.0,122.0
