,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,156.45,0.0,11876.0,2209.0,85.0,3331.0,9831.0,1007.0,12.0
1,2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,173.28,0.0,12813.0,2205.0,85.0,3759.0,7956.0,887.0,63.0
2,2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,221.7,0.0,14014.0,2205.0,86.0,4795.0,3567.0,751.0,1175.0
3,2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,254.51,0.0,15346.0,2206.0,87.0,5276.0,335.0,669.0,1168.0
4,2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,255.37,0.0,15259.0,2207.0,88.0,5309.0,62.0,599.0,1019.0
5,2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,253.48,0.0,14344.0,2209.0,88.0,4707.0,65.0,715.0,827.0
6,2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,243.57,0.0,13626.0,2211.0,88.0,4201.0,66.0,845.0,141.0
7,2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,234.76,0.0,12027.0,2213.0,88.0,3920.0,67.0,793.0,0.0
8,2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,238.55,0.0,11809.0,2212.0,88.0,3505.0,67.0,785.0,0.0
9,2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,235.59,0.0,10914.0,2212.0,88.0,3266.0,67.0,745.0,0.0
10,2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,228.26,0.0,9741.0,2212.0,88.0,3237.0,65.0,603.0,0.0
11,2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,226.51,0.0,9215.0,2213.0,88.0,3236.0,46.0,412.0,0.0
12,2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,230.75,0.0,9374.0,2206.0,88.0,3224.0,28.0,266.0,0.0
13,2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,248.89,0.0,9801.0,2206.0,88.0,2653.0,28.0,268.0,252.0
14,2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,245.3,0.0,10746.0,2205.0,88.0,2828.0,567.0,282.0,269.0
15,2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,191.95,0.0,10586.0,2203.0,88.0,2681.0,4883.0,151.0,0.0
16,2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,151.35,0.0,9594.0,2204.0,88.0,1983.0,9695.0,126.0,0.0
17,2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,137.7,0.0,9017.0,2203.0,87.0,1528.0,11442.0,209.0,0.0
18,2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,135.02,0.0,9446.0,2202.0,88.0,1273.0,12925.0,215.0,0.0
19,2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,131.9,0.0,9270.0,2197.0,87.0,1191.0,13312.0,215.0,0.0
20,2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,127.89,0.0,9046.0,2198.0,87.0,1525.0,13440.0,152.0,0.0
21,2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,122.63,0.0,8654.0,2197.0,87.0,2186.0,13217.0,147.0,24.0
22,2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,122.81,0.0,8510.0,2195.0,87.0,2685.0,13204.0,158.0,248.0
23,2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,139.16,0.0,9730.0,2195.0,87.0,2799.0,12756.0,188.0,521.0
