Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
39672,2023-07-12 00:00:00,137.68,83.0,343.0,2133.0,51.0,261.0,0.0,1.0,83.0,154.0
39673,2023-07-12 01:00:00,143.11,83.0,346.0,1984.0,51.0,290.0,0.0,2.0,82.0,154.0
39674,2023-07-12 02:00:00,142.1,83.0,356.0,2052.0,51.0,263.0,0.0,2.0,85.0,152.0
39675,2023-07-12 03:00:00,142.05,83.0,366.0,2085.0,51.0,253.0,5.0,1.0,83.0,152.0
39676,2023-07-12 04:00:00,142.7,83.0,411.0,2115.0,51.0,321.0,23.0,0.0,83.0,152.0
39677,2023-07-12 05:00:00,140.32,84.0,411.0,2121.0,51.0,365.0,51.0,0.0,85.0,152.0
39678,2023-07-12 06:00:00,138.34,83.0,399.0,2119.0,51.0,363.0,67.0,1.0,79.0,152.0
39679,2023-07-12 07:00:00,138.43,84.0,414.0,2126.0,51.0,363.0,137.0,1.0,80.0,155.0
39680,2023-07-12 08:00:00,147.89,83.0,482.0,2067.0,51.0,349.0,193.0,1.0,82.0,165.0
39681,2023-07-12 09:00:00,147.07,84.0,480.0,1973.0,51.0,437.0,214.0,0.0,83.0,160.0
39682,2023-07-12 10:00:00,147.09,84.0,475.0,2016.0,51.0,385.0,201.0,0.0,88.0,159.0
39683,2023-07-12 11:00:00,146.57,83.0,473.0,2087.0,51.0,336.0,189.0,0.0,84.0,163.0
39684,2023-07-12 12:00:00,146.17,83.0,466.0,2115.0,51.0,251.0,199.0,0.0,82.0,155.0
39685,2023-07-12 13:00:00,147.09,82.0,467.0,2107.0,51.0,238.0,198.0,0.0,90.0,155.0
39686,2023-07-12 14:00:00,147.66,82.0,470.0,2099.0,51.0,261.0,168.0,0.0,92.0,154.0
39687,2023-07-12 15:00:00,140.77,82.0,394.0,2096.0,51.0,272.0,109.0,0.0,94.0,151.0
39688,2023-07-12 16:00:00,138.71,82.0,403.0,2094.0,51.0,432.0,49.0,0.0,92.0,156.0
39689,2023-07-12 17:00:00,133.67,82.0,378.0,2093.0,51.0,514.0,19.0,0.0,91.0,153.0
39690,2023-07-12 18:00:00,138.07,82.0,419.0,2093.0,51.0,538.0,3.0,0.0,91.0,156.0
39691,2023-07-12 19:00:00,139.36,82.0,426.0,2096.0,51.0,538.0,0.0,0.0,89.0,160.0
39692,2023-07-12 20:00:00,136.48,82.0,382.0,2097.0,51.0,484.0,0.0,0.0,92.0,159.0
39693,2023-07-12 21:00:00,137.96,82.0,383.0,2101.0,51.0,415.0,0.0,1.0,94.0,154.0
39694,2023-07-12 22:00:00,140.78,82.0,384.0,2105.0,51.0,316.0,0.0,1.0,95.0,150.0
39695,2023-07-12 23:00:00,142.55,82.0,395.0,2115.0,51.0,304.0,0.0,1.0,95.0,153.0
