UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-11-16 00:00:00,127.0,118.0,2434.0,41.0,763.0,1.0,1.0,107.0,178.0
2023-11-16 01:00:00,127.0,116.0,2435.0,41.0,757.0,1.0,1.0,106.0,178.0
2023-11-16 02:00:00,127.0,125.0,2435.0,41.0,756.0,1.0,1.0,106.0,179.0
2023-11-16 03:00:00,127.0,130.0,2435.0,42.0,782.0,1.0,1.0,104.0,174.0
2023-11-16 04:00:00,129.0,134.0,2439.0,42.0,812.0,1.0,1.0,101.0,178.0
2023-11-16 05:00:00,128.0,208.0,2438.0,43.0,886.0,1.0,0.0,101.0,180.0
2023-11-16 06:00:00,130.0,380.0,2438.0,44.0,905.0,18.0,0.0,102.0,180.0
2023-11-16 07:00:00,130.0,527.0,2439.0,44.0,912.0,79.0,0.0,103.0,175.0
2023-11-16 08:00:00,130.0,541.0,2441.0,44.0,877.0,147.0,0.0,105.0,170.0
2023-11-16 09:00:00,127.0,538.0,2442.0,41.0,834.0,182.0,0.0,105.0,167.0
2023-11-16 10:00:00,129.0,540.0,2439.0,41.0,821.0,199.0,0.0,104.0,172.0
2023-11-16 11:00:00,128.0,514.0,2437.0,42.0,751.0,186.0,0.0,101.0,168.0
2023-11-16 12:00:00,129.0,510.0,2435.0,41.0,832.0,130.0,0.0,104.0,168.0
2023-11-16 13:00:00,130.0,513.0,2435.0,41.0,869.0,74.0,0.0,104.0,171.0
2023-11-16 14:00:00,130.0,511.0,2431.0,41.0,930.0,22.0,0.0,103.0,171.0
2023-11-16 15:00:00,135.0,529.0,2433.0,42.0,1093.0,10.0,1.0,104.0,180.0
2023-11-16 16:00:00,137.0,531.0,2432.0,41.0,1109.0,10.0,1.0,99.0,179.0
2023-11-16 17:00:00,138.0,536.0,2432.0,41.0,1003.0,2.0,1.0,101.0,177.0
2023-11-16 18:00:00,139.0,536.0,2433.0,41.0,923.0,1.0,1.0,101.0,175.0
2023-11-16 19:00:00,140.0,303.0,2431.0,41.0,930.0,1.0,1.0,101.0,175.0
2023-11-16 20:00:00,140.0,129.0,2432.0,41.0,854.0,1.0,1.0,104.0,171.0
2023-11-16 21:00:00,140.0,127.0,2433.0,41.0,779.0,1.0,0.0,107.0,174.0
2023-11-16 22:00:00,141.0,124.0,2435.0,41.0,757.0,1.0,0.0,108.0,175.0
2023-11-16 23:00:00,135.0,126.0,2436.0,41.0,778.0,1.0,0.0,107.0,176.0
