UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-12-16 00:00:00,1721.0,380.0,2123.0,111.0,0.0,491.0,16.0
2023-12-16 01:00:00,1703.0,380.0,2123.0,108.0,0.0,525.0,16.0
2023-12-16 02:00:00,1691.0,380.0,2123.0,105.0,0.0,528.0,16.0
2023-12-16 03:00:00,1705.0,382.0,2120.0,109.0,0.0,508.0,16.0
2023-12-16 04:00:00,1727.0,383.0,2122.0,163.0,0.0,511.0,15.0
2023-12-16 05:00:00,1833.0,383.0,2124.0,198.0,0.0,514.0,15.0
2023-12-16 06:00:00,1935.0,383.0,2121.0,313.0,11.0,503.0,15.0
2023-12-16 07:00:00,1950.0,389.0,2120.0,307.0,55.0,496.0,16.0
2023-12-16 08:00:00,1784.0,387.0,2123.0,222.0,117.0,480.0,15.0
2023-12-16 09:00:00,1772.0,385.0,2124.0,169.0,199.0,488.0,15.0
2023-12-16 10:00:00,1750.0,386.0,2122.0,109.0,271.0,497.0,16.0
2023-12-16 11:00:00,1709.0,387.0,2121.0,105.0,236.0,487.0,17.0
2023-12-16 12:00:00,1694.0,388.0,2121.0,107.0,149.0,488.0,17.0
2023-12-16 13:00:00,1783.0,389.0,2120.0,129.0,65.0,454.0,16.0
2023-12-16 14:00:00,1877.0,387.0,2122.0,209.0,12.0,354.0,17.0
2023-12-16 15:00:00,1981.0,391.0,2123.0,269.0,0.0,288.0,17.0
2023-12-16 16:00:00,1858.0,391.0,2121.0,337.0,0.0,256.0,18.0
2023-12-16 17:00:00,1880.0,391.0,2120.0,491.0,0.0,262.0,16.0
2023-12-16 18:00:00,1789.0,392.0,2122.0,240.0,0.0,286.0,16.0
2023-12-16 19:00:00,1812.0,392.0,2122.0,202.0,0.0,344.0,17.0
2023-12-16 20:00:00,1818.0,392.0,2122.0,149.0,0.0,368.0,17.0
2023-12-16 21:00:00,1811.0,385.0,2121.0,112.0,0.0,400.0,17.0
2023-12-16 22:00:00,1850.0,382.0,2124.0,108.0,0.0,367.0,16.0
2023-12-16 23:00:00,1895.0,382.0,2124.0,105.0,0.0,360.0,16.0
