Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35976,2023-02-08 00:00:00,462.65,3264.0,377.0,2169.0,81.0,0.0,345.0,34.0
35977,2023-02-08 01:00:00,459.26,3279.0,378.0,2170.0,78.0,0.0,407.0,33.0
35978,2023-02-08 02:00:00,445.57,3094.0,379.0,2169.0,78.0,0.0,448.0,34.0
35979,2023-02-08 03:00:00,447.78,3174.0,375.0,2169.0,81.0,0.0,481.0,35.0
35980,2023-02-08 04:00:00,441.58,3372.0,379.0,2169.0,347.0,0.0,489.0,34.0
35981,2023-02-08 05:00:00,428.68,3424.0,385.0,2169.0,645.0,6.0,454.0,34.0
35982,2023-02-08 06:00:00,400.39,3346.0,385.0,2169.0,925.0,145.0,489.0,35.0
35983,2023-02-08 07:00:00,390.41,3345.0,386.0,2167.0,820.0,444.0,516.0,36.0
35984,2023-02-08 08:00:00,385.7,3260.0,382.0,2169.0,601.0,673.0,515.0,35.0
35985,2023-02-08 09:00:00,371.17,3033.0,380.0,2169.0,528.0,769.0,523.0,35.0
35986,2023-02-08 10:00:00,380.93,2906.0,384.0,2168.0,135.0,803.0,526.0,36.0
35987,2023-02-08 11:00:00,391.15,2989.0,385.0,2169.0,136.0,708.0,517.0,37.0
35988,2023-02-08 12:00:00,388.95,2958.0,386.0,2168.0,235.0,607.0,520.0,36.0
35989,2023-02-08 13:00:00,398.21,3134.0,390.0,2168.0,398.0,466.0,519.0,35.0
35990,2023-02-08 14:00:00,415.42,3356.0,389.0,2169.0,610.0,179.0,495.0,35.0
35991,2023-02-08 15:00:00,415.05,3503.0,384.0,2167.0,941.0,16.0,479.0,35.0
35992,2023-02-08 16:00:00,391.96,3528.0,388.0,2169.0,1448.0,0.0,487.0,35.0
35993,2023-02-08 17:00:00,385.59,3519.0,386.0,2169.0,1563.0,0.0,502.0,35.0
35994,2023-02-08 18:00:00,395.82,3546.0,386.0,2169.0,1369.0,0.0,501.0,37.0
35995,2023-02-08 19:00:00,407.16,3511.0,384.0,2168.0,1097.0,0.0,500.0,35.0
35996,2023-02-08 20:00:00,415.11,3376.0,382.0,2169.0,805.0,0.0,495.0,34.0
35997,2023-02-08 21:00:00,441.88,3127.0,382.0,2168.0,114.0,0.0,497.0,33.0
35998,2023-02-08 22:00:00,426.4,2854.0,382.0,2168.0,85.0,0.0,502.0,33.0
35999,2023-02-08 23:00:00,420.8,2749.0,385.0,2169.0,83.0,0.0,483.0,34.0
