UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-10-15 00:00:00,1264.0,192.0,1075.0,33.0,0.0,79.0,24.0
2023-10-15 01:00:00,1282.0,194.0,1074.0,34.0,0.0,74.0,24.0
2023-10-15 02:00:00,1314.0,196.0,1074.0,33.0,0.0,80.0,23.0
2023-10-15 03:00:00,1304.0,197.0,1074.0,34.0,2.0,77.0,24.0
2023-10-15 04:00:00,1342.0,196.0,1075.0,60.0,41.0,72.0,23.0
2023-10-15 05:00:00,1389.0,196.0,1076.0,152.0,351.0,72.0,23.0
2023-10-15 06:00:00,1359.0,195.0,1078.0,139.0,901.0,79.0,24.0
2023-10-15 07:00:00,1340.0,191.0,1077.0,132.0,1372.0,82.0,24.0
2023-10-15 08:00:00,1343.0,184.0,1077.0,47.0,1592.0,88.0,24.0
2023-10-15 09:00:00,1399.0,184.0,1077.0,33.0,1690.0,102.0,24.0
2023-10-15 10:00:00,1355.0,184.0,1077.0,34.0,1694.0,120.0,23.0
2023-10-15 11:00:00,1357.0,184.0,1076.0,33.0,1526.0,109.0,23.0
2023-10-15 12:00:00,1422.0,185.0,1077.0,33.0,1261.0,98.0,23.0
2023-10-15 13:00:00,1454.0,187.0,1077.0,34.0,869.0,96.0,24.0
2023-10-15 14:00:00,1453.0,196.0,1076.0,73.0,298.0,107.0,24.0
2023-10-15 15:00:00,1405.0,198.0,1076.0,190.0,21.0,125.0,25.0
2023-10-15 16:00:00,1692.0,201.0,1076.0,805.0,1.0,140.0,25.0
2023-10-15 17:00:00,1708.0,192.0,1075.0,735.0,1.0,136.0,25.0
2023-10-15 18:00:00,1516.0,179.0,1076.0,499.0,1.0,115.0,24.0
2023-10-15 19:00:00,1457.0,179.0,1076.0,274.0,0.0,94.0,25.0
2023-10-15 20:00:00,1455.0,177.0,1076.0,59.0,0.0,91.0,25.0
2023-10-15 21:00:00,1381.0,178.0,1077.0,33.0,0.0,147.0,25.0
2023-10-15 22:00:00,1313.0,179.0,1076.0,33.0,0.0,251.0,24.0
2023-10-15 23:00:00,1315.0,181.0,1077.0,33.0,0.0,404.0,23.0
