Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39936,2023-07-23 00:00:00,311.24,1209.0,159.0,1977.0,128.0,0.0,44.0,24.0
39937,2023-07-23 01:00:00,297.42,1139.0,160.0,1974.0,154.0,0.0,66.0,24.0
39938,2023-07-23 02:00:00,292.76,1104.0,157.0,1975.0,164.0,0.0,46.0,24.0
39939,2023-07-23 03:00:00,271.04,985.0,157.0,1974.0,165.0,31.0,58.0,22.0
39940,2023-07-23 04:00:00,266.15,1043.0,158.0,1975.0,169.0,250.0,55.0,23.0
39941,2023-07-23 05:00:00,259.82,1144.0,160.0,1974.0,208.0,583.0,54.0,25.0
39942,2023-07-23 06:00:00,239.93,1124.0,160.0,1974.0,200.0,945.0,63.0,27.0
39943,2023-07-23 07:00:00,236.93,1142.0,155.0,1973.0,137.0,1092.0,99.0,27.0
39944,2023-07-23 08:00:00,223.95,1091.0,153.0,1972.0,109.0,1237.0,141.0,27.0
39945,2023-07-23 09:00:00,208.96,1015.0,154.0,1974.0,81.0,1342.0,203.0,25.0
39946,2023-07-23 10:00:00,202.19,983.0,154.0,1973.0,80.0,1378.0,242.0,27.0
39947,2023-07-23 11:00:00,192.09,974.0,152.0,1975.0,103.0,1550.0,314.0,26.0
39948,2023-07-23 12:00:00,197.11,965.0,151.0,1972.0,95.0,1335.0,331.0,26.0
39949,2023-07-23 13:00:00,196.32,971.0,152.0,1972.0,193.0,1322.0,293.0,25.0
39950,2023-07-23 14:00:00,212.29,1016.0,150.0,1973.0,270.0,984.0,243.0,24.0
39951,2023-07-23 15:00:00,263.21,1269.0,155.0,1972.0,428.0,500.0,135.0,24.0
39952,2023-07-23 16:00:00,262.67,1226.0,160.0,1973.0,664.0,181.0,105.0,24.0
39953,2023-07-23 17:00:00,256.39,1252.0,162.0,1972.0,984.0,33.0,103.0,23.0
39954,2023-07-23 18:00:00,254.02,1341.0,164.0,1972.0,1308.0,0.0,78.0,24.0
39955,2023-07-23 19:00:00,263.71,1342.0,164.0,1972.0,1139.0,0.0,53.0,26.0
39956,2023-07-23 20:00:00,281.1,1334.0,167.0,1974.0,845.0,0.0,15.0,25.0
39957,2023-07-23 21:00:00,287.71,1094.0,169.0,1975.0,256.0,0.0,11.0,25.0
39958,2023-07-23 22:00:00,287.92,1029.0,165.0,1973.0,124.0,0.0,8.0,26.0
39959,2023-07-23 23:00:00,288.51,1024.0,165.0,1973.0,110.0,0.0,5.0,25.0
