Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42096,2023-10-21 00:00:00,387.19,1183.0,170.0,1081.0,35.0,0.0,286.0,23.0
42097,2023-10-21 01:00:00,391.19,1192.0,168.0,1081.0,36.0,0.0,265.0,24.0
42098,2023-10-21 02:00:00,383.12,1150.0,169.0,1081.0,37.0,0.0,275.0,24.0
42099,2023-10-21 03:00:00,389.29,1219.0,143.0,1082.0,62.0,1.0,276.0,24.0
42100,2023-10-21 04:00:00,382.14,1212.0,145.0,1080.0,123.0,28.0,241.0,24.0
42101,2023-10-21 05:00:00,374.72,1367.0,142.0,1080.0,142.0,316.0,209.0,23.0
42102,2023-10-21 06:00:00,326.92,1348.0,140.0,1080.0,109.0,922.0,165.0,24.0
42103,2023-10-21 07:00:00,294.91,1299.0,139.0,1081.0,53.0,1380.0,150.0,24.0
42104,2023-10-21 08:00:00,274.37,1243.0,134.0,1080.0,36.0,1644.0,139.0,24.0
42105,2023-10-21 09:00:00,262.11,1185.0,134.0,1080.0,35.0,1756.0,124.0,25.0
42106,2023-10-21 10:00:00,274.37,1273.0,133.0,1079.0,35.0,1736.0,122.0,25.0
42107,2023-10-21 11:00:00,274.1,1221.0,134.0,1080.0,36.0,1608.0,129.0,24.0
42108,2023-10-21 12:00:00,280.25,1141.0,136.0,1080.0,35.0,1332.0,116.0,22.0
42109,2023-10-21 13:00:00,334.37,1305.0,136.0,1080.0,36.0,869.0,129.0,23.0
42110,2023-10-21 14:00:00,384.83,1325.0,146.0,1080.0,65.0,289.0,171.0,24.0
42111,2023-10-21 15:00:00,398.4,1293.0,149.0,1080.0,161.0,10.0,190.0,24.0
42112,2023-10-21 16:00:00,344.93,1361.0,148.0,1080.0,781.0,1.0,164.0,24.0
42113,2023-10-21 17:00:00,355.59,1282.0,147.0,1080.0,550.0,1.0,169.0,25.0
42114,2023-10-21 18:00:00,387.83,1239.0,151.0,1080.0,200.0,0.0,182.0,23.0
42115,2023-10-21 19:00:00,408.72,1308.0,149.0,1080.0,93.0,0.0,205.0,24.0
42116,2023-10-21 20:00:00,409.69,1308.0,149.0,1080.0,60.0,0.0,230.0,24.0
42117,2023-10-21 21:00:00,411.39,1300.0,136.0,1081.0,86.0,0.0,181.0,24.0
42118,2023-10-21 22:00:00,396.77,1132.0,137.0,1081.0,33.0,0.0,155.0,23.0
42119,2023-10-21 23:00:00,386.37,1109.0,137.0,1081.0,33.0,0.0,199.0,24.0
