UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-12-17 00:00:00,0.0,1972.0,0.0,16089.0,0.0,3220.0,1024.0,0.0,88.0
2023-12-17 01:00:00,0.0,1726.0,0.0,15804.0,0.0,3216.0,1024.0,0.0,88.0
2023-12-17 02:00:00,0.0,1601.0,0.0,15836.0,0.0,3692.0,1024.0,0.0,88.0
2023-12-17 03:00:00,0.0,1598.0,0.0,15771.0,0.0,3256.0,1024.0,0.0,88.0
2023-12-17 04:00:00,0.0,1612.0,0.0,15934.0,0.0,2808.0,1024.0,0.0,88.0
2023-12-17 05:00:00,0.0,1708.0,0.0,16141.0,0.0,2404.0,1024.0,0.0,88.0
2023-12-17 06:00:00,0.0,2177.0,0.0,16278.0,52.0,2264.0,1024.0,0.0,88.0
2023-12-17 07:00:00,0.0,2746.0,0.0,16328.0,428.0,2640.0,1016.0,0.0,88.0
2023-12-17 08:00:00,0.0,2942.0,0.0,16361.0,1076.0,2384.0,1008.0,0.0,88.0
2023-12-17 09:00:00,0.0,2711.0,0.0,16812.0,1984.0,1436.0,1012.0,0.0,88.0
2023-12-17 10:00:00,0.0,2675.0,0.0,16353.0,2768.0,988.0,1024.0,0.0,88.0
2023-12-17 11:00:00,0.0,2417.0,0.0,16244.0,3044.0,704.0,1024.0,0.0,88.0
2023-12-17 12:00:00,0.0,2593.0,0.0,16127.0,2668.0,684.0,1024.0,0.0,88.0
2023-12-17 13:00:00,0.0,2697.0,0.0,16271.0,1776.0,800.0,1012.0,0.0,88.0
2023-12-17 14:00:00,0.0,2846.0,0.0,16660.0,704.0,940.0,1008.0,0.0,88.0
2023-12-17 15:00:00,0.0,3084.0,0.0,17296.0,20.0,1372.0,1008.0,0.0,88.0
2023-12-17 16:00:00,0.0,3143.0,0.0,17836.0,0.0,1676.0,1008.0,0.0,88.0
2023-12-17 17:00:00,0.0,3070.0,0.0,18173.0,0.0,1628.0,1008.0,0.0,88.0
2023-12-17 18:00:00,0.0,2955.0,0.0,17886.0,0.0,1432.0,1016.0,0.0,88.0
2023-12-17 19:00:00,0.0,3066.0,0.0,17739.0,0.0,1052.0,1024.0,0.0,88.0
2023-12-17 20:00:00,0.0,3040.0,0.0,17284.0,0.0,820.0,1024.0,0.0,88.0
2023-12-17 21:00:00,0.0,2954.0,0.0,16459.0,0.0,768.0,1024.0,0.0,88.0
2023-12-17 22:00:00,0.0,2587.0,0.0,15919.0,0.0,972.0,1032.0,0.0,88.0
2023-12-17 23:00:00,0.0,2209.0,0.0,15855.0,0.0,1068.0,1040.0,0.0,88.0
