UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-07-04 00:00:00,0.0,0.0,0.0,13900.0,0.0,1400.0,752.0,0.0,88.0
2023-07-04 01:00:00,0.0,0.0,0.0,13857.0,0.0,1140.0,752.0,0.0,88.0
2023-07-04 02:00:00,0.0,258.0,0.0,13743.0,0.0,1128.0,756.0,0.0,88.0
2023-07-04 03:00:00,0.0,519.0,0.0,14924.0,160.0,580.0,768.0,0.0,88.0
2023-07-04 04:00:00,0.0,1382.0,0.0,17170.0,320.0,188.0,752.0,0.0,88.0
2023-07-04 05:00:00,0.0,1975.0,0.0,17848.0,836.0,76.0,752.0,0.0,88.0
2023-07-04 06:00:00,0.0,2658.0,0.0,17957.0,1752.0,36.0,752.0,0.0,88.0
2023-07-04 07:00:00,0.0,2842.0,0.0,17523.0,2752.0,52.0,752.0,0.0,88.0
2023-07-04 08:00:00,0.0,2615.0,0.0,17816.0,3692.0,104.0,752.0,0.0,88.0
2023-07-04 09:00:00,0.0,2582.0,0.0,17951.0,4252.0,204.0,752.0,0.0,88.0
2023-07-04 10:00:00,0.0,2633.0,0.0,17376.0,4612.0,388.0,752.0,0.0,88.0
2023-07-04 11:00:00,0.0,2585.0,0.0,16705.0,4696.0,556.0,752.0,0.0,88.0
2023-07-04 12:00:00,0.0,2518.0,0.0,16234.0,4444.0,728.0,752.0,0.0,88.0
2023-07-04 13:00:00,0.0,2500.0,0.0,16420.0,3952.0,868.0,752.0,0.0,88.0
2023-07-04 14:00:00,0.0,2792.0,0.0,16502.0,3328.0,952.0,752.0,0.0,88.0
2023-07-04 15:00:00,0.0,2709.0,0.0,16304.0,2444.0,1444.0,752.0,0.0,88.0
2023-07-04 16:00:00,0.0,2540.0,0.0,17347.0,1400.0,1920.0,752.0,0.0,88.0
2023-07-04 17:00:00,0.0,2983.0,0.0,17930.0,608.0,2032.0,752.0,0.0,88.0
2023-07-04 18:00:00,0.0,2553.0,0.0,18494.0,252.0,1624.0,752.0,0.0,88.0
2023-07-04 19:00:00,0.0,1735.0,0.0,18467.0,4.0,1624.0,752.0,0.0,88.0
2023-07-04 20:00:00,0.0,385.0,0.0,18169.0,0.0,1400.0,768.0,0.0,88.0
2023-07-04 21:00:00,0.0,0.0,0.0,17268.0,0.0,948.0,752.0,0.0,88.0
2023-07-04 22:00:00,0.0,0.0,0.0,16811.0,0.0,556.0,800.0,0.0,88.0
2023-07-04 23:00:00,0.0,0.0,0.0,16497.0,0.0,280.0,792.0,0.0,88.0
