Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35664,2024-07-17 00:00:00,3.1,2023-01-26 00:00:00,232.94,0.0,6802.0,0.0,8524.0,0.0,20.0,1424.0,0.0,88.0
35665,2024-07-17 00:00:00,3.1,2023-01-26 01:00:00,234.48,0.0,6716.0,0.0,8262.0,0.0,52.0,1424.0,0.0,88.0
35666,2024-07-17 00:00:00,3.1,2023-01-26 02:00:00,228.44,0.0,6135.0,0.0,7995.0,0.0,64.0,1424.0,0.0,88.0
35667,2024-07-17 00:00:00,3.1,2023-01-26 03:00:00,226.18,0.0,6008.0,0.0,8026.0,0.0,44.0,1424.0,0.0,88.0
35668,2024-07-17 00:00:00,3.1,2023-01-26 04:00:00,238.56,0.0,6913.0,0.0,8217.0,0.0,16.0,1424.0,0.0,88.0
35669,2024-07-17 00:00:00,3.1,2023-01-26 05:00:00,247.55,0.0,8322.0,0.0,9076.0,0.0,16.0,1408.0,0.0,88.0
35670,2024-07-17 00:00:00,3.1,2023-01-26 06:00:00,238.03,0.0,9696.0,0.0,11513.0,24.0,16.0,1408.0,0.0,88.0
35671,2024-07-17 00:00:00,3.1,2023-01-26 07:00:00,223.42,0.0,10000.0,0.0,13514.0,104.0,16.0,1408.0,0.0,88.0
35672,2024-07-17 00:00:00,3.1,2023-01-26 08:00:00,227.67,0.0,10481.0,0.0,13484.0,244.0,16.0,1408.0,0.0,88.0
35673,2024-07-17 00:00:00,3.1,2023-01-26 09:00:00,238.67,0.0,11551.0,0.0,13267.0,412.0,16.0,1408.0,0.0,88.0
35674,2024-07-17 00:00:00,3.1,2023-01-26 10:00:00,250.61,0.0,12512.0,0.0,12735.0,564.0,16.0,1408.0,0.0,88.0
35675,2024-07-17 00:00:00,3.1,2023-01-26 11:00:00,260.02,0.0,12852.0,0.0,11908.0,640.0,16.0,1408.0,0.0,88.0
35676,2024-07-17 00:00:00,3.1,2023-01-26 12:00:00,268.66,0.0,13131.0,0.0,11243.0,604.0,16.0,1408.0,0.0,88.0
35677,2024-07-17 00:00:00,3.1,2023-01-26 13:00:00,272.7,0.0,13497.0,0.0,11246.0,480.0,16.0,1408.0,0.0,88.0
35678,2024-07-17 00:00:00,3.1,2023-01-26 14:00:00,270.42,0.0,13661.0,0.0,11812.0,292.0,16.0,1408.0,0.0,88.0
35679,2024-07-17 00:00:00,3.1,2023-01-26 15:00:00,277.97,0.0,14301.0,0.0,11713.0,84.0,28.0,1408.0,0.0,88.0
35680,2024-07-17 00:00:00,3.1,2023-01-26 16:00:00,265.06,0.0,14306.0,0.0,13248.0,0.0,52.0,1408.0,0.0,88.0
35681,2024-07-17 00:00:00,3.1,2023-01-26 17:00:00,264.54,0.0,14382.0,0.0,13345.0,0.0,88.0,1408.0,0.0,88.0
35682,2024-07-17 00:00:00,3.1,2023-01-26 18:00:00,277.23,0.0,14314.0,0.0,11815.0,0.0,92.0,1408.0,0.0,88.0
35683,2024-07-17 00:00:00,3.1,2023-01-26 19:00:00,289.61,0.0,13368.0,0.0,9725.0,0.0,172.0,1408.0,0.0,88.0
35684,2024-07-17 00:00:00,3.1,2023-01-26 20:00:00,277.52,0.0,11189.0,0.0,8979.0,0.0,268.0,1408.0,0.0,88.0
35685,2024-07-17 00:00:00,3.1,2023-01-26 21:00:00,267.6,0.0,10174.0,0.0,8756.0,0.0,448.0,1404.0,0.0,88.0
35686,2024-07-17 00:00:00,3.1,2023-01-26 22:00:00,251.27,0.0,8768.0,0.0,8463.0,0.0,748.0,1392.0,0.0,88.0
35687,2024-07-17 00:00:00,3.1,2023-01-26 23:00:00,235.35,0.0,7259.0,0.0,7834.0,0.0,1008.0,1392.0,0.0,88.0
