Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41184,2024-07-17 00:00:00,3.1,2023-09-13 00:00:00,38.32,0.0,1535.0,0.0,12935.0,0.0,464.0,1120.0,0.0,88.0
41185,2024-07-17 00:00:00,3.1,2023-09-13 01:00:00,36.87,0.0,1470.0,0.0,12970.0,0.0,460.0,1136.0,0.0,88.0
41186,2024-07-17 00:00:00,3.1,2023-09-13 02:00:00,34.9,0.0,1443.0,0.0,13738.0,0.0,356.0,1124.0,0.0,88.0
41187,2024-07-17 00:00:00,3.1,2023-09-13 03:00:00,36.9,0.0,1587.0,0.0,14185.0,0.0,300.0,1124.0,0.0,88.0
41188,2024-07-17 00:00:00,3.1,2023-09-13 04:00:00,32.68,0.0,1599.0,0.0,16380.0,68.0,400.0,1120.0,0.0,88.0
41189,2024-07-17 00:00:00,3.1,2023-09-13 05:00:00,30.49,0.0,1638.0,0.0,17756.0,404.0,528.0,1120.0,0.0,88.0
41190,2024-07-17 00:00:00,3.1,2023-09-13 06:00:00,31.21,0.0,1682.0,0.0,17113.0,1204.0,356.0,1120.0,0.0,88.0
41191,2024-07-17 00:00:00,3.1,2023-09-13 07:00:00,30.18,0.0,1695.0,0.0,16707.0,2500.0,332.0,1132.0,0.0,88.0
41192,2024-07-17 00:00:00,3.1,2023-09-13 08:00:00,29.9,0.0,1682.0,0.0,15429.0,3768.0,388.0,1148.0,0.0,88.0
41193,2024-07-17 00:00:00,3.1,2023-09-13 09:00:00,27.31,0.0,1634.0,0.0,15761.0,4760.0,596.0,1152.0,0.0,88.0
41194,2024-07-17 00:00:00,3.1,2023-09-13 10:00:00,26.29,0.0,1533.0,0.0,14465.0,5428.0,848.0,1136.0,0.0,88.0
41195,2024-07-17 00:00:00,3.1,2023-09-13 11:00:00,27.37,0.0,1583.0,0.0,13950.0,5456.0,1044.0,1124.0,0.0,88.0
41196,2024-07-17 00:00:00,3.1,2023-09-13 12:00:00,27.43,0.0,1543.0,0.0,14311.0,4804.0,788.0,1120.0,0.0,88.0
41197,2024-07-17 00:00:00,3.1,2023-09-13 13:00:00,29.74,0.0,1600.0,0.0,14710.0,3676.0,416.0,1116.0,0.0,88.0
41198,2024-07-17 00:00:00,3.1,2023-09-13 14:00:00,30.89,0.0,1586.0,0.0,15237.0,2348.0,272.0,1104.0,0.0,88.0
41199,2024-07-17 00:00:00,3.1,2023-09-13 15:00:00,29.83,0.0,1602.0,0.0,16629.0,1100.0,1044.0,1104.0,0.0,88.0
41200,2024-07-17 00:00:00,3.1,2023-09-13 16:00:00,28.5,0.0,1710.0,0.0,17644.0,392.0,3052.0,1092.0,0.0,88.0
41201,2024-07-17 00:00:00,3.1,2023-09-13 17:00:00,27.66,0.0,1915.0,0.0,17307.0,52.0,6988.0,1100.0,0.0,88.0
41202,2024-07-17 00:00:00,3.1,2023-09-13 18:00:00,26.56,0.0,1884.0,0.0,16974.0,0.0,8080.0,1120.0,0.0,88.0
41203,2024-07-17 00:00:00,3.1,2023-09-13 19:00:00,30.25,0.0,2005.0,0.0,16904.0,0.0,6076.0,1120.0,0.0,88.0
41204,2024-07-17 00:00:00,3.1,2023-09-13 20:00:00,32.33,0.0,2002.0,0.0,15722.0,0.0,5548.0,1120.0,0.0,88.0
41205,2024-07-17 00:00:00,3.1,2023-09-13 21:00:00,34.41,0.0,1944.0,0.0,15015.0,0.0,4212.0,1112.0,0.0,88.0
41206,2024-07-17 00:00:00,3.1,2023-09-13 22:00:00,34.7,0.0,1875.0,0.0,14681.0,0.0,3700.0,1104.0,0.0,88.0
41207,2024-07-17 00:00:00,3.1,2023-09-13 23:00:00,33.27,0.0,1767.0,0.0,14356.0,0.0,3860.0,1104.0,0.0,88.0
