Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
36456,2024-07-17 00:00:00,3.1,2023-02-28 00:00:00,120.52,0.0,6163.0,0.0,10494.0,0.0,1140.0,1456.0,0.0,88.0
36457,2024-07-17 00:00:00,3.1,2023-02-28 01:00:00,123.64,0.0,6182.0,0.0,10472.0,0.0,712.0,1456.0,0.0,88.0
36458,2024-07-17 00:00:00,3.1,2023-02-28 02:00:00,125.56,0.0,6181.0,0.0,10452.0,0.0,440.0,1456.0,0.0,88.0
36459,2024-07-17 00:00:00,3.1,2023-02-28 03:00:00,127.2,0.0,6274.0,0.0,10501.0,0.0,328.0,1456.0,0.0,88.0
36460,2024-07-17 00:00:00,3.1,2023-02-28 04:00:00,130.67,0.0,6968.0,0.0,11274.0,0.0,332.0,1456.0,0.0,88.0
36461,2024-07-17 00:00:00,3.1,2023-02-28 05:00:00,117.55,0.0,7316.0,0.0,14210.0,20.0,384.0,1440.0,0.0,88.0
36462,2024-07-17 00:00:00,3.1,2023-02-28 06:00:00,113.99,0.0,7393.0,0.0,14859.0,168.0,492.0,1440.0,0.0,88.0
36463,2024-07-17 00:00:00,3.1,2023-02-28 07:00:00,113.09,0.0,7461.0,0.0,15004.0,492.0,372.0,1440.0,0.0,88.0
36464,2024-07-17 00:00:00,3.1,2023-02-28 08:00:00,113.59,0.0,7646.0,0.0,14932.0,972.0,272.0,1440.0,0.0,88.0
36465,2024-07-17 00:00:00,3.1,2023-02-28 09:00:00,127.75,0.0,7943.0,0.0,12182.0,1452.0,296.0,1440.0,0.0,88.0
36466,2024-07-17 00:00:00,3.1,2023-02-28 10:00:00,130.53,0.0,8148.0,0.0,11688.0,1800.0,320.0,1440.0,0.0,88.0
36467,2024-07-17 00:00:00,3.1,2023-02-28 11:00:00,129.94,0.0,8111.0,0.0,11463.0,1956.0,428.0,1440.0,0.0,88.0
36468,2024-07-17 00:00:00,3.1,2023-02-28 12:00:00,130.73,0.0,8075.0,0.0,11302.0,1880.0,456.0,1440.0,0.0,88.0
36469,2024-07-17 00:00:00,3.1,2023-02-28 13:00:00,133.33,0.0,7847.0,0.0,10793.0,1584.0,404.0,1440.0,0.0,88.0
36470,2024-07-17 00:00:00,3.1,2023-02-28 14:00:00,133.86,0.0,7832.0,0.0,11159.0,1112.0,396.0,1440.0,0.0,88.0
36471,2024-07-17 00:00:00,3.1,2023-02-28 15:00:00,133.11,0.0,8148.0,0.0,12248.0,552.0,552.0,1440.0,0.0,88.0
36472,2024-07-17 00:00:00,3.1,2023-02-28 16:00:00,126.82,0.0,8535.0,0.0,14522.0,112.0,604.0,1440.0,0.0,88.0
36473,2024-07-17 00:00:00,3.1,2023-02-28 17:00:00,126.85,0.0,8621.0,0.0,14904.0,0.0,492.0,1440.0,0.0,88.0
36474,2024-07-17 00:00:00,3.1,2023-02-28 18:00:00,127.92,0.0,8644.0,0.0,14646.0,0.0,580.0,1440.0,0.0,88.0
36475,2024-07-17 00:00:00,3.1,2023-02-28 19:00:00,123.3,0.0,8102.0,0.0,14397.0,0.0,696.0,1440.0,0.0,88.0
36476,2024-07-17 00:00:00,3.1,2023-02-28 20:00:00,120.15,0.0,7489.0,0.0,13871.0,0.0,596.0,1440.0,0.0,88.0
36477,2024-07-17 00:00:00,3.1,2023-02-28 21:00:00,126.12,0.0,7217.0,0.0,12189.0,0.0,632.0,1448.0,0.0,88.0
36478,2024-07-17 00:00:00,3.1,2023-02-28 22:00:00,131.56,0.0,7099.0,0.0,10987.0,0.0,732.0,1444.0,0.0,88.0
36479,2024-07-17 00:00:00,3.1,2023-02-28 23:00:00,128.21,0.0,6400.0,0.0,10172.0,0.0,716.0,1488.0,0.0,88.0
