Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
43392,2024-07-17 00:00:00,3.1,2023-12-14 00:00:00,137.53,0.0,4874.0,0.0,15894.0,0.0,480.0,1056.0,0.0,88.0
43393,2024-07-17 00:00:00,3.1,2023-12-14 01:00:00,130.93,0.0,4549.0,0.0,15789.0,0.0,832.0,1056.0,0.0,88.0
43394,2024-07-17 00:00:00,3.1,2023-12-14 02:00:00,126.49,0.0,4526.0,0.0,15763.0,0.0,1640.0,1056.0,0.0,88.0
43395,2024-07-17 00:00:00,3.1,2023-12-14 03:00:00,130.99,0.0,5063.0,0.0,15822.0,0.0,2316.0,1040.0,0.0,88.0
43396,2024-07-17 00:00:00,3.1,2023-12-14 04:00:00,154.99,0.0,7418.0,0.0,16106.0,0.0,3488.0,1052.0,0.0,88.0
43397,2024-07-17 00:00:00,3.1,2023-12-14 05:00:00,166.66,0.0,9121.0,0.0,16941.0,0.0,4144.0,1040.0,0.0,88.0
43398,2024-07-17 00:00:00,3.1,2023-12-14 06:00:00,168.71,0.0,10210.0,0.0,18149.0,56.0,4804.0,1040.0,0.0,88.0
43399,2024-07-17 00:00:00,3.1,2023-12-14 07:00:00,169.53,0.0,10772.0,0.0,18175.0,360.0,5500.0,1040.0,0.0,88.0
43400,2024-07-17 00:00:00,3.1,2023-12-14 08:00:00,168.78,0.0,10947.0,0.0,18499.0,764.0,5412.0,1040.0,0.0,88.0
43401,2024-07-17 00:00:00,3.1,2023-12-14 09:00:00,168.73,0.0,10914.0,0.0,17915.0,1280.0,5488.0,1040.0,0.0,88.0
43402,2024-07-17 00:00:00,3.1,2023-12-14 10:00:00,172.21,0.0,10932.0,0.0,17586.0,1636.0,4752.0,1040.0,0.0,88.0
43403,2024-07-17 00:00:00,3.1,2023-12-14 11:00:00,172.65,0.0,11017.0,0.0,17641.0,1680.0,4740.0,1052.0,0.0,88.0
43404,2024-07-17 00:00:00,3.1,2023-12-14 12:00:00,178.72,0.0,11242.0,0.0,17694.0,1404.0,4020.0,1056.0,0.0,88.0
43405,2024-07-17 00:00:00,3.1,2023-12-14 13:00:00,177.41,0.0,11227.0,0.0,18062.0,952.0,4288.0,1048.0,0.0,88.0
43406,2024-07-17 00:00:00,3.1,2023-12-14 14:00:00,178.87,0.0,11288.0,0.0,18193.0,476.0,4348.0,1040.0,0.0,88.0
43407,2024-07-17 00:00:00,3.1,2023-12-14 15:00:00,175.59,0.0,11262.0,0.0,19414.0,20.0,4240.0,1040.0,0.0,88.0
43408,2024-07-17 00:00:00,3.1,2023-12-14 16:00:00,176.06,0.0,11209.0,0.0,19133.0,0.0,4312.0,1040.0,0.0,88.0
43409,2024-07-17 00:00:00,3.1,2023-12-14 17:00:00,174.73,0.0,11166.0,0.0,18668.0,0.0,4948.0,1040.0,0.0,88.0
43410,2024-07-17 00:00:00,3.1,2023-12-14 18:00:00,172.52,0.0,11096.0,0.0,18462.0,0.0,5492.0,1040.0,0.0,88.0
43411,2024-07-17 00:00:00,3.1,2023-12-14 19:00:00,173.55,0.0,10587.0,0.0,17672.0,0.0,5004.0,1056.0,0.0,88.0
43412,2024-07-17 00:00:00,3.1,2023-12-14 20:00:00,155.25,0.0,8777.0,0.0,17290.0,0.0,5516.0,1056.0,0.0,88.0
43413,2024-07-17 00:00:00,3.1,2023-12-14 21:00:00,152.31,0.0,8384.0,0.0,16890.0,0.0,5620.0,1056.0,0.0,88.0
43414,2024-07-17 00:00:00,3.1,2023-12-14 22:00:00,143.95,0.0,7504.0,0.0,16794.0,0.0,5432.0,1056.0,0.0,88.0
43415,2024-07-17 00:00:00,3.1,2023-12-14 23:00:00,131.31,0.0,6645.0,0.0,16590.0,0.0,6276.0,1032.0,0.0,88.0
