Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
39408,2023-07-01 00:00:00,2024-07-17 00:00:00,3.1,504.71,977.0,1563.0,77.0
39409,2023-07-01 01:00:00,2024-07-17 00:00:00,3.1,500.08,982.0,1424.0,140.0
39410,2023-07-01 02:00:00,2024-07-17 00:00:00,3.1,493.52,985.0,1262.0,216.0
39411,2023-07-01 03:00:00,2024-07-17 00:00:00,3.1,487.44,980.0,1241.0,249.0
39412,2023-07-01 04:00:00,2024-07-17 00:00:00,3.1,465.58,956.0,1162.0,366.0
39413,2023-07-01 05:00:00,2024-07-17 00:00:00,3.1,474.31,908.0,1250.0,272.0
39414,2023-07-01 06:00:00,2024-07-17 00:00:00,3.1,526.12,988.0,1261.0,65.0
39415,2023-07-01 07:00:00,2024-07-17 00:00:00,3.1,513.33,913.0,1231.0,95.0
39416,2023-07-01 08:00:00,2024-07-17 00:00:00,3.1,462.61,780.0,1256.0,250.0
39417,2023-07-01 09:00:00,2024-07-17 00:00:00,3.1,499.25,922.0,1273.0,152.0
39418,2023-07-01 10:00:00,2024-07-17 00:00:00,3.1,523.22,954.0,1266.0,61.0
39419,2023-07-01 11:00:00,2024-07-17 00:00:00,3.1,496.86,812.0,1273.0,105.0
39420,2023-07-01 12:00:00,2024-07-17 00:00:00,3.1,531.02,893.0,1260.0,3.0
39421,2023-07-01 13:00:00,2024-07-17 00:00:00,3.1,523.42,853.0,1271.0,13.0
39422,2023-07-01 14:00:00,2024-07-17 00:00:00,3.1,533.5,930.0,1259.0,9.0
39423,2023-07-01 15:00:00,2024-07-17 00:00:00,3.1,543.65,956.0,1188.0,1.0
39424,2023-07-01 16:00:00,2024-07-17 00:00:00,3.1,531.22,900.0,1264.0,4.0
39425,2023-07-01 17:00:00,2024-07-17 00:00:00,3.1,531.58,942.0,1302.0,9.0
39426,2023-07-01 18:00:00,2024-07-17 00:00:00,3.1,522.44,907.0,1386.0,8.0
39427,2023-07-01 19:00:00,2024-07-17 00:00:00,3.1,520.39,917.0,1423.0,11.0
39428,2023-07-01 20:00:00,2024-07-17 00:00:00,3.1,515.12,940.0,1469.0,33.0
39429,2023-07-01 21:00:00,2024-07-17 00:00:00,3.1,503.55,946.0,1447.0,98.0
39430,2023-07-01 22:00:00,2024-07-17 00:00:00,3.1,467.68,870.0,1354.0,261.0
39431,2023-07-01 23:00:00,2024-07-17 00:00:00,3.1,433.86,795.0,1390.0,393.0
