Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
36240,2023-02-19 00:00:00,2024-07-17 00:00:00,3.1,433.3,1123.0,840.0,724.0
36241,2023-02-19 01:00:00,2024-07-17 00:00:00,3.1,442.34,1168.0,916.0,689.0
36242,2023-02-19 02:00:00,2024-07-17 00:00:00,3.1,475.02,1307.0,765.0,615.0
36243,2023-02-19 03:00:00,2024-07-17 00:00:00,3.1,468.39,1225.0,660.0,624.0
36244,2023-02-19 04:00:00,2024-07-17 00:00:00,3.1,470.05,1239.0,565.0,644.0
36245,2023-02-19 05:00:00,2024-07-17 00:00:00,3.1,493.19,1358.0,387.0,638.0
36246,2023-02-19 06:00:00,2024-07-17 00:00:00,3.1,519.45,1462.0,153.0,633.0
36247,2023-02-19 07:00:00,2024-07-17 00:00:00,3.1,511.71,1430.0,227.0,631.0
36248,2023-02-19 08:00:00,2024-07-17 00:00:00,3.1,510.22,1379.0,226.0,613.0
36249,2023-02-19 09:00:00,2024-07-17 00:00:00,3.1,512.72,1308.0,215.0,571.0
36250,2023-02-19 10:00:00,2024-07-17 00:00:00,3.1,537.27,1367.0,195.0,506.0
36251,2023-02-19 11:00:00,2024-07-17 00:00:00,3.1,540.94,1457.0,288.0,499.0
36252,2023-02-19 12:00:00,2024-07-17 00:00:00,3.1,556.87,1584.0,354.0,459.0
36253,2023-02-19 13:00:00,2024-07-17 00:00:00,3.1,567.38,1749.0,350.0,472.0
36254,2023-02-19 14:00:00,2024-07-17 00:00:00,3.1,570.81,1852.0,352.0,490.0
36255,2023-02-19 15:00:00,2024-07-17 00:00:00,3.1,598.13,1814.0,338.0,362.0
36256,2023-02-19 16:00:00,2024-07-17 00:00:00,3.1,638.11,1861.0,401.0,187.0
36257,2023-02-19 17:00:00,2024-07-17 00:00:00,3.1,661.55,1877.0,391.0,107.0
36258,2023-02-19 18:00:00,2024-07-17 00:00:00,3.1,662.88,1815.0,328.0,121.0
36259,2023-02-19 19:00:00,2024-07-17 00:00:00,3.1,660.62,1780.0,345.0,116.0
36260,2023-02-19 20:00:00,2024-07-17 00:00:00,3.1,654.6,1699.0,321.0,134.0
36261,2023-02-19 21:00:00,2024-07-17 00:00:00,3.1,644.74,1604.0,342.0,141.0
36262,2023-02-19 22:00:00,2024-07-17 00:00:00,3.1,654.6,1606.0,351.0,106.0
36263,2023-02-19 23:00:00,2024-07-17 00:00:00,3.1,668.72,1713.0,322.0,90.0
