Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
40320,2023-08-08 00:00:00,2024-07-17 00:00:00,3.1,602.32,960.0,1729.0,25.0
40321,2023-08-08 01:00:00,2024-07-17 00:00:00,3.1,608.78,942.0,1665.0,2.0
40322,2023-08-08 02:00:00,2024-07-17 00:00:00,3.1,609.49,923.0,1556.0,14.0
40323,2023-08-08 03:00:00,2024-07-17 00:00:00,3.1,606.41,892.0,1478.0,31.0
40324,2023-08-08 04:00:00,2024-07-17 00:00:00,3.1,607.72,811.0,1351.0,22.0
40325,2023-08-08 05:00:00,2024-07-17 00:00:00,3.1,603.44,770.0,1282.0,36.0
40326,2023-08-08 06:00:00,2024-07-17 00:00:00,3.1,614.49,774.0,1239.0,8.0
40327,2023-08-08 07:00:00,2024-07-17 00:00:00,3.1,601.37,728.0,1111.0,60.0
40328,2023-08-08 08:00:00,2024-07-17 00:00:00,3.1,584.97,640.0,1052.0,88.0
40329,2023-08-08 09:00:00,2024-07-17 00:00:00,3.1,579.41,622.0,1146.0,83.0
40330,2023-08-08 10:00:00,2024-07-17 00:00:00,3.1,568.8,623.0,1080.0,128.0
40331,2023-08-08 11:00:00,2024-07-17 00:00:00,3.1,579.33,626.0,1203.0,76.0
40332,2023-08-08 12:00:00,2024-07-17 00:00:00,3.1,597.28,749.0,1331.0,41.0
40333,2023-08-08 13:00:00,2024-07-17 00:00:00,3.1,613.63,756.0,1184.0,16.0
40334,2023-08-08 14:00:00,2024-07-17 00:00:00,3.1,607.95,739.0,1202.0,25.0
40335,2023-08-08 15:00:00,2024-07-17 00:00:00,3.1,622.1,822.0,1213.0,4.0
40336,2023-08-08 16:00:00,2024-07-17 00:00:00,3.1,605.1,801.0,1320.0,34.0
40337,2023-08-08 17:00:00,2024-07-17 00:00:00,3.1,601.35,816.0,1475.0,24.0
40338,2023-08-08 18:00:00,2024-07-17 00:00:00,3.1,587.15,736.0,1675.0,15.0
40339,2023-08-08 19:00:00,2024-07-17 00:00:00,3.1,592.01,805.0,1708.0,16.0
40340,2023-08-08 20:00:00,2024-07-17 00:00:00,3.1,602.11,920.0,1730.0,11.0
40341,2023-08-08 21:00:00,2024-07-17 00:00:00,3.1,608.77,965.0,1666.0,10.0
40342,2023-08-08 22:00:00,2024-07-17 00:00:00,3.1,608.65,968.0,1684.0,8.0
40343,2023-08-08 23:00:00,2024-07-17 00:00:00,3.1,607.82,969.0,1659.0,17.0
