Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
38424,2023-05-21 00:00:00,2024-07-17 00:00:00,3.1,504.88,762.0,1430.0,3.0
38425,2023-05-21 01:00:00,2024-07-17 00:00:00,3.1,505.51,767.0,1433.0,2.0
38426,2023-05-21 02:00:00,2024-07-17 00:00:00,3.1,506.19,778.0,1435.0,4.0
38427,2023-05-21 03:00:00,2024-07-17 00:00:00,3.1,505.69,764.0,1417.0,4.0
38428,2023-05-21 04:00:00,2024-07-17 00:00:00,3.1,506.58,768.0,1399.0,7.0
38429,2023-05-21 05:00:00,2024-07-17 00:00:00,3.1,501.86,721.0,1381.0,8.0
38430,2023-05-21 06:00:00,2024-07-17 00:00:00,3.1,491.6,606.0,1281.0,14.0
38431,2023-05-21 07:00:00,2024-07-17 00:00:00,3.1,470.21,470.0,1223.0,29.0
38432,2023-05-21 08:00:00,2024-07-17 00:00:00,3.1,462.79,421.0,1109.0,48.0
38433,2023-05-21 09:00:00,2024-07-17 00:00:00,3.1,443.68,334.0,1163.0,45.0
38434,2023-05-21 10:00:00,2024-07-17 00:00:00,3.1,436.27,327.0,1130.0,71.0
38435,2023-05-21 11:00:00,2024-07-17 00:00:00,3.1,434.19,325.0,1149.0,74.0
38436,2023-05-21 12:00:00,2024-07-17 00:00:00,3.1,428.51,337.0,1111.0,109.0
38437,2023-05-21 13:00:00,2024-07-17 00:00:00,3.1,471.07,539.0,1182.0,77.0
38438,2023-05-21 14:00:00,2024-07-17 00:00:00,3.1,485.54,609.0,1329.0,28.0
38439,2023-05-21 15:00:00,2024-07-17 00:00:00,3.1,493.85,651.0,1367.0,8.0
38440,2023-05-21 16:00:00,2024-07-17 00:00:00,3.1,500.05,699.0,1328.0,18.0
38441,2023-05-21 17:00:00,2024-07-17 00:00:00,3.1,500.76,721.0,1372.0,15.0
38442,2023-05-21 18:00:00,2024-07-17 00:00:00,3.1,479.19,622.0,1424.0,40.0
38443,2023-05-21 19:00:00,2024-07-17 00:00:00,3.1,489.23,697.0,1427.0,38.0
38444,2023-05-21 20:00:00,2024-07-17 00:00:00,3.1,502.0,783.0,1424.0,28.0
38445,2023-05-21 21:00:00,2024-07-17 00:00:00,3.1,495.52,725.0,1425.0,26.0
38446,2023-05-21 22:00:00,2024-07-17 00:00:00,3.1,496.09,725.0,1419.0,25.0
38447,2023-05-21 23:00:00,2024-07-17 00:00:00,3.1,497.56,806.0,1549.0,28.0
