Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
37536,2023-04-14 00:00:00,2024-07-17 00:00:00,3.1,133.07,401.0,432.0,178.0,104.0
37537,2023-04-14 01:00:00,2024-07-17 00:00:00,3.1,118.8,445.0,674.0,108.0,159.0
37538,2023-04-14 02:00:00,2024-07-17 00:00:00,3.1,103.49,499.0,961.0,95.0,229.0
37539,2023-04-14 03:00:00,2024-07-17 00:00:00,3.1,106.23,505.0,960.0,90.0,204.0
37540,2023-04-14 04:00:00,2024-07-17 00:00:00,3.1,101.73,507.0,1008.0,88.0,241.0
37541,2023-04-14 05:00:00,2024-07-17 00:00:00,3.1,102.07,504.0,992.0,62.0,269.0
37542,2023-04-14 06:00:00,2024-07-17 00:00:00,3.1,117.45,506.0,938.0,0.0,150.0
37543,2023-04-14 07:00:00,2024-07-17 00:00:00,3.1,135.84,514.0,691.0,0.0,195.0
37544,2023-04-14 08:00:00,2024-07-17 00:00:00,3.1,131.27,513.0,703.0,0.0,230.0
37545,2023-04-14 09:00:00,2024-07-17 00:00:00,3.1,147.46,495.0,570.0,1.0,176.0
37546,2023-04-14 10:00:00,2024-07-17 00:00:00,3.1,158.89,493.0,556.0,0.0,99.0
37547,2023-04-14 11:00:00,2024-07-17 00:00:00,3.1,153.7,496.0,660.0,0.0,38.0
37548,2023-04-14 12:00:00,2024-07-17 00:00:00,3.1,159.75,503.0,659.0,0.0,3.0
37549,2023-04-14 13:00:00,2024-07-17 00:00:00,3.1,143.53,507.0,794.0,0.0,6.0
37550,2023-04-14 14:00:00,2024-07-17 00:00:00,3.1,136.8,508.0,848.0,7.0,11.0
37551,2023-04-14 15:00:00,2024-07-17 00:00:00,3.1,135.61,497.0,741.0,96.0,22.0
37552,2023-04-14 16:00:00,2024-07-17 00:00:00,3.1,143.31,452.0,488.0,198.0,29.0
37553,2023-04-14 17:00:00,2024-07-17 00:00:00,3.1,158.78,442.0,348.0,211.0,29.0
37554,2023-04-14 18:00:00,2024-07-17 00:00:00,3.1,179.77,395.0,272.0,129.0,17.0
37555,2023-04-14 19:00:00,2024-07-17 00:00:00,3.1,200.65,423.0,220.0,131.0,6.0
37556,2023-04-14 20:00:00,2024-07-17 00:00:00,3.1,187.84,430.0,286.0,128.0,3.0
37557,2023-04-14 21:00:00,2024-07-17 00:00:00,3.1,192.04,450.0,283.0,130.0,4.0
37558,2023-04-14 22:00:00,2024-07-17 00:00:00,3.1,195.86,460.0,277.0,131.0,1.0
37559,2023-04-14 23:00:00,2024-07-17 00:00:00,3.1,189.31,417.0,262.0,132.0,4.0
