Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
42864,2023-11-22 00:00:00,2024-07-17 00:00:00,3.1,248.38,598.0,488.0,46.0,108.0
42865,2023-11-22 01:00:00,2024-07-17 00:00:00,3.1,259.43,717.0,591.0,41.0,70.0
42866,2023-11-22 02:00:00,2024-07-17 00:00:00,3.1,226.27,735.0,819.0,89.0,56.0
42867,2023-11-22 03:00:00,2024-07-17 00:00:00,3.1,233.25,735.0,790.0,37.0,74.0
42868,2023-11-22 04:00:00,2024-07-17 00:00:00,3.1,221.13,708.0,826.0,80.0,64.0
42869,2023-11-22 05:00:00,2024-07-17 00:00:00,3.1,234.97,701.0,768.0,41.0,40.0
42870,2023-11-22 06:00:00,2024-07-17 00:00:00,3.1,264.94,709.0,618.0,0.0,42.0
42871,2023-11-22 07:00:00,2024-07-17 00:00:00,3.1,334.81,707.0,303.0,0.0,48.0
42872,2023-11-22 08:00:00,2024-07-17 00:00:00,3.1,325.61,708.0,340.0,0.0,44.0
42873,2023-11-22 09:00:00,2024-07-17 00:00:00,3.1,363.7,667.0,194.0,0.0,52.0
42874,2023-11-22 10:00:00,2024-07-17 00:00:00,3.1,333.31,667.0,266.0,0.0,69.0
42875,2023-11-22 11:00:00,2024-07-17 00:00:00,3.1,328.23,679.0,287.0,0.0,71.0
42876,2023-11-22 12:00:00,2024-07-17 00:00:00,3.1,331.72,687.0,295.0,0.0,56.0
42877,2023-11-22 13:00:00,2024-07-17 00:00:00,3.1,323.35,700.0,325.0,0.0,62.0
42878,2023-11-22 14:00:00,2024-07-17 00:00:00,3.1,293.73,761.0,494.0,0.0,57.0
42879,2023-11-22 15:00:00,2024-07-17 00:00:00,3.1,299.57,751.0,435.0,7.0,74.0
42880,2023-11-22 16:00:00,2024-07-17 00:00:00,3.1,332.49,652.0,191.0,74.0,70.0
42881,2023-11-22 17:00:00,2024-07-17 00:00:00,3.1,323.07,521.0,129.0,128.0,41.0
42882,2023-11-22 18:00:00,2024-07-17 00:00:00,3.1,352.63,594.0,139.0,59.0,52.0
42883,2023-11-22 19:00:00,2024-07-17 00:00:00,3.1,368.44,577.0,100.0,54.0,51.0
42884,2023-11-22 20:00:00,2024-07-17 00:00:00,3.1,361.5,557.0,96.0,54.0,63.0
42885,2023-11-22 21:00:00,2024-07-17 00:00:00,3.1,352.7,543.0,114.0,55.0,59.0
42886,2023-11-22 22:00:00,2024-07-17 00:00:00,3.1,319.05,461.0,145.0,91.0,36.0
42887,2023-11-22 23:00:00,2024-07-17 00:00:00,3.1,314.78,505.0,178.0,108.0,25.0
