Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
40344,2023-08-09 00:00:00,2024-07-17 00:00:00,3.1,161.77,808.0,583.0,194.0,263.0
40345,2023-08-09 01:00:00,2024-07-17 00:00:00,3.1,153.06,810.0,738.0,162.0,248.0
40346,2023-08-09 02:00:00,2024-07-17 00:00:00,3.1,137.0,785.0,946.0,133.0,256.0
40347,2023-08-09 03:00:00,2024-07-17 00:00:00,3.1,136.12,745.0,992.0,91.0,197.0
40348,2023-08-09 04:00:00,2024-07-17 00:00:00,3.1,149.56,749.0,874.0,88.0,142.0
40349,2023-08-09 05:00:00,2024-07-17 00:00:00,3.1,183.79,762.0,589.0,49.0,134.0
40350,2023-08-09 06:00:00,2024-07-17 00:00:00,3.1,197.9,775.0,545.0,1.0,128.0
40351,2023-08-09 07:00:00,2024-07-17 00:00:00,3.1,202.37,740.0,493.0,1.0,119.0
40352,2023-08-09 08:00:00,2024-07-17 00:00:00,3.1,224.46,711.0,376.0,0.0,85.0
40353,2023-08-09 09:00:00,2024-07-17 00:00:00,3.1,269.41,691.0,196.0,0.0,62.0
40354,2023-08-09 10:00:00,2024-07-17 00:00:00,3.1,239.96,620.0,176.0,0.0,160.0
40355,2023-08-09 11:00:00,2024-07-17 00:00:00,3.1,240.2,631.0,137.0,0.0,204.0
40356,2023-08-09 12:00:00,2024-07-17 00:00:00,3.1,232.98,624.0,104.0,0.0,263.0
40357,2023-08-09 13:00:00,2024-07-17 00:00:00,3.1,242.16,716.0,79.0,3.0,296.0
40358,2023-08-09 14:00:00,2024-07-17 00:00:00,3.1,197.91,728.0,320.0,13.0,300.0
40359,2023-08-09 15:00:00,2024-07-17 00:00:00,3.1,226.19,648.0,172.0,35.0,205.0
40360,2023-08-09 16:00:00,2024-07-17 00:00:00,3.1,225.65,619.0,168.0,69.0,159.0
40361,2023-08-09 17:00:00,2024-07-17 00:00:00,3.1,232.21,632.0,213.0,43.0,119.0
40362,2023-08-09 18:00:00,2024-07-17 00:00:00,3.1,217.14,652.0,286.0,44.0,129.0
40363,2023-08-09 19:00:00,2024-07-17 00:00:00,3.1,217.86,736.0,315.0,88.0,111.0
40364,2023-08-09 20:00:00,2024-07-17 00:00:00,3.1,225.66,802.0,270.0,104.0,139.0
40365,2023-08-09 21:00:00,2024-07-17 00:00:00,3.1,208.91,830.0,345.0,144.0,151.0
40366,2023-08-09 22:00:00,2024-07-17 00:00:00,3.1,191.24,828.0,498.0,185.0,91.0
40367,2023-08-09 23:00:00,2024-07-17 00:00:00,3.1,189.45,830.0,554.0,148.0,89.0
