Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
38208,2023-05-12 00:00:00,2024-07-17 00:00:00,3.1,194.9,630.0,367.0,190.0,9.0
38209,2023-05-12 01:00:00,2024-07-17 00:00:00,3.1,162.43,565.0,574.0,135.0,13.0
38210,2023-05-12 02:00:00,2024-07-17 00:00:00,3.1,137.13,583.0,905.0,74.0,11.0
38211,2023-05-12 03:00:00,2024-07-17 00:00:00,3.1,116.96,538.0,1062.0,88.0,14.0
38212,2023-05-12 04:00:00,2024-07-17 00:00:00,3.1,111.59,494.0,1044.0,90.0,10.0
38213,2023-05-12 05:00:00,2024-07-17 00:00:00,3.1,115.28,515.0,1053.0,85.0,0.0
38214,2023-05-12 06:00:00,2024-07-17 00:00:00,3.1,133.47,509.0,884.0,8.0,10.0
38215,2023-05-12 07:00:00,2024-07-17 00:00:00,3.1,133.93,476.0,813.0,0.0,26.0
38216,2023-05-12 08:00:00,2024-07-17 00:00:00,3.1,140.07,505.0,813.0,0.0,16.0
38217,2023-05-12 09:00:00,2024-07-17 00:00:00,3.1,138.96,498.0,824.0,0.0,4.0
38218,2023-05-12 10:00:00,2024-07-17 00:00:00,3.1,167.73,471.0,568.0,0.0,0.0
38219,2023-05-12 11:00:00,2024-07-17 00:00:00,3.1,147.49,403.0,606.0,0.0,2.0
38220,2023-05-12 12:00:00,2024-07-17 00:00:00,3.1,128.19,440.0,803.0,2.0,25.0
38221,2023-05-12 13:00:00,2024-07-17 00:00:00,3.1,31.73,94.0,949.0,1.0,52.0
38222,2023-05-12 14:00:00,2024-07-17 00:00:00,3.1,90.05,294.0,811.0,43.0,60.0
38223,2023-05-12 15:00:00,2024-07-17 00:00:00,3.1,36.92,89.0,601.0,129.0,73.0
38224,2023-05-12 16:00:00,2024-07-17 00:00:00,3.1,44.79,100.0,445.0,190.0,91.0
38225,2023-05-12 17:00:00,2024-07-17 00:00:00,3.1,101.3,282.0,441.0,207.0,100.0
38226,2023-05-12 18:00:00,2024-07-17 00:00:00,3.1,72.8,146.0,351.0,141.0,104.0
38227,2023-05-12 19:00:00,2024-07-17 00:00:00,3.1,73.4,146.0,298.0,210.0,82.0
38228,2023-05-12 20:00:00,2024-07-17 00:00:00,3.1,123.21,321.0,371.0,149.0,123.0
38229,2023-05-12 21:00:00,2024-07-17 00:00:00,3.1,111.94,308.0,442.0,128.0,140.0
38230,2023-05-12 22:00:00,2024-07-17 00:00:00,3.1,132.84,447.0,525.0,148.0,125.0
38231,2023-05-12 23:00:00,2024-07-17 00:00:00,3.1,130.2,493.0,561.0,208.0,139.0
