Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
42984,2023-11-27 00:00:00,2024-07-17 00:00:00,3.1,210.34,660.0,233.0,40.0,228.0
42985,2023-11-27 01:00:00,2024-07-17 00:00:00,3.1,164.84,732.0,654.0,37.0,220.0
42986,2023-11-27 02:00:00,2024-07-17 00:00:00,3.1,154.41,732.0,783.0,36.0,203.0
42987,2023-11-27 03:00:00,2024-07-17 00:00:00,3.1,176.73,737.0,610.0,35.0,161.0
42988,2023-11-27 04:00:00,2024-07-17 00:00:00,3.1,168.16,739.0,704.0,33.0,150.0
42989,2023-11-27 05:00:00,2024-07-17 00:00:00,3.1,174.56,744.0,679.0,2.0,152.0
42990,2023-11-27 06:00:00,2024-07-17 00:00:00,3.1,179.8,743.0,615.0,0.0,171.0
42991,2023-11-27 07:00:00,2024-07-17 00:00:00,3.1,227.98,740.0,253.0,1.0,207.0
42992,2023-11-27 08:00:00,2024-07-17 00:00:00,3.1,235.77,685.0,179.0,1.0,210.0
42993,2023-11-27 09:00:00,2024-07-17 00:00:00,3.1,218.71,691.0,273.0,0.0,205.0
42994,2023-11-27 10:00:00,2024-07-17 00:00:00,3.1,233.14,678.0,171.0,0.0,227.0
42995,2023-11-27 11:00:00,2024-07-17 00:00:00,3.1,223.58,678.0,176.0,0.0,268.0
42996,2023-11-27 12:00:00,2024-07-17 00:00:00,3.1,210.3,719.0,306.0,0.0,240.0
42997,2023-11-27 13:00:00,2024-07-17 00:00:00,3.1,215.12,757.0,306.0,0.0,239.0
42998,2023-11-27 14:00:00,2024-07-17 00:00:00,3.1,189.36,760.0,458.0,0.0,267.0
42999,2023-11-27 15:00:00,2024-07-17 00:00:00,3.1,169.45,763.0,594.0,87.0,222.0
43000,2023-11-27 16:00:00,2024-07-17 00:00:00,3.1,184.5,741.0,429.0,69.0,247.0
43001,2023-11-27 17:00:00,2024-07-17 00:00:00,3.1,216.94,635.0,93.0,115.0,240.0
43002,2023-11-27 18:00:00,2024-07-17 00:00:00,3.1,187.97,602.0,210.0,127.0,246.0
43003,2023-11-27 19:00:00,2024-07-17 00:00:00,3.1,210.41,563.0,126.0,55.0,246.0
43004,2023-11-27 20:00:00,2024-07-17 00:00:00,3.1,218.39,569.0,109.0,55.0,231.0
43005,2023-11-27 21:00:00,2024-07-17 00:00:00,3.1,185.17,534.0,166.0,93.0,274.0
43006,2023-11-27 22:00:00,2024-07-17 00:00:00,3.1,190.01,512.0,149.0,56.0,280.0
43007,2023-11-27 23:00:00,2024-07-17 00:00:00,3.1,200.42,559.0,164.0,50.0,259.0
